activation_time_s,mean_mcherry_intensity,region,point_idx,power_density_nW,experiment_time_s
26,294.6279297,dark,18,0.2850619801560182,3050.0
27,289.8017578,dark,18,0.2850619801560182,3051.0
28,289.4052734,dark,18,0.2850619801560182,3052.0
29,291.2280273,dark,18,0.2850619801560182,3053.0
30,290.2358398,dark,18,0.2850619801560182,3054.0
31,291.0078125,dark,18,0.2850619801560182,3055.0
32,291.9208984,dark,18,0.2850619801560182,3056.0
33,291.4755859,dark,18,0.2850619801560182,3057.0
0,875.8005747999999,activated,18,0.2850619801560182,3024.0
1,920.8199958999999,activated,18,0.2850619801560182,3025.0
2,994.7938166000001,activated,18,0.2850619801560182,3026.0
3,1066.9084970000001,activated,18,0.2850619801560182,3027.0
4,1124.9861,activated,18,0.2850619801560182,3028.0
5,1172.564879,activated,18,0.2850619801560182,3029.0
6,1207.802537,activated,18,0.2850619801560182,3030.0
7,1238.2082560000001,activated,18,0.2850619801560182,3031.0
8,1257.335483,activated,18,0.2850619801560182,3032.0
9,1271.020408,activated,18,0.2850619801560182,3033.0
10,1283.120318,activated,18,0.2850619801560182,3034.0
11,1294.2224,activated,18,0.2850619801560182,3035.0
12,1310.09386,activated,18,0.2850619801560182,3036.0
13,1317.957732,activated,18,0.2850619801560182,3037.0
14,1325.255198,activated,18,0.2850619801560182,3038.0
15,1325.818109,activated,18,0.2850619801560182,3039.0
16,1333.658008,activated,18,0.2850619801560182,3040.0
17,1344.357001,activated,18,0.2850619801560182,3041.0
18,1336.357976,activated,18,0.2850619801560182,3042.0
19,1342.972538,activated,18,0.2850619801560182,3043.0
20,1341.361262,activated,18,0.2850619801560182,3044.0
21,1366.558568,activated,18,0.2850619801560182,3045.0
22,1378.369216,activated,18,0.2850619801560182,3046.0
23,1371.420501,activated,18,0.2850619801560182,3047.0
24,1372.404836,activated,18,0.2850619801560182,3048.0
25,1364.0984,activated,18,0.2850619801560182,3049.0
26,1363.9812869999998,activated,18,0.2850619801560182,3050.0
27,1356.414393,activated,18,0.2850619801560182,3051.0
28,1356.621262,activated,18,0.2850619801560182,3052.0
29,1351.373763,activated,18,0.2850619801560182,3053.0
30,1356.498911,activated,18,0.2850619801560182,3054.0
31,1358.973246,activated,18,0.2850619801560182,3055.0
32,1353.96517,activated,18,0.2850619801560182,3056.0
33,1356.332308,activated,18,0.2850619801560182,3057.0
0,884.0,preactivation,18,0.2850619801560182,3024.0
0,271.309082,dark,19,0.2850619801560182,3315.6
1,273.6455078,dark,19,0.2850619801560182,3316.6
2,270.1953125,dark,19,0.2850619801560182,3317.6
3,269.4541016,dark,19,0.2850619801560182,3318.6
4,267.1186523,dark,19,0.2850619801560182,3319.6
5,275.6274414,dark,19,0.2850619801560182,3320.6
6,273.5517578,dark,19,0.2850619801560182,3321.6
7,274.4345703,dark,19,0.2850619801560182,3322.6
8,276.16210939999996,dark,19,0.2850619801560182,3323.6
9,273.7666016,dark,19,0.2850619801560182,3324.6
10,270.3837891,dark,19,0.2850619801560182,3325.6
11,275.5668945,dark,19,0.2850619801560182,3326.6
12,277.9287109,dark,19,0.2850619801560182,3327.6
13,276.5810547,dark,19,0.2850619801560182,3328.6
14,276.5439453,dark,19,0.2850619801560182,3329.6
15,275.9711914,dark,19,0.2850619801560182,3330.6
16,277.1342773,dark,19,0.2850619801560182,3331.6
17,268.2587891,dark,19,0.2850619801560182,3332.6
18,272.9086914,dark,19,0.2850619801560182,3333.6
19,274.9541016,dark,19,0.2850619801560182,3334.6
20,276.9916992,dark,19,0.2850619801560182,3335.6
21,276.8857422,dark,19,0.2850619801560182,3336.6
22,276.9389648,dark,19,0.2850619801560182,3337.6
23,273.7236328,dark,19,0.2850619801560182,3338.6
24,270.7978516,dark,19,0.2850619801560182,3339.6
25,275.3427734,dark,19,0.2850619801560182,3340.6
26,278.0302734,dark,19,0.2850619801560182,3341.6
27,272.7475586,dark,19,0.2850619801560182,3342.6
28,269.81054689999996,dark,19,0.2850619801560182,3343.6
29,282.8364258,dark,19,0.2850619801560182,3344.6
30,277.2670898,dark,19,0.2850619801560182,3345.6
31,278.2456055,dark,19,0.2850619801560182,3346.6
32,278.8999023,dark,19,0.2850619801560182,3347.6
33,279.2333984,dark,19,0.2850619801560182,3348.6
0,882.823944,activated,19,0.2850619801560182,3315.6
1,932.8048653999999,activated,19,0.2850619801560182,3316.6
2,1033.9929630000001,activated,19,0.2850619801560182,3317.6
3,1115.701367,activated,19,0.2850619801560182,3318.6
4,1168.579319,activated,19,0.2850619801560182,3319.6
5,1206.295184,activated,19,0.2850619801560182,3320.6
6,1223.405568,activated,19,0.2850619801560182,3321.6
7,1238.68334,activated,19,0.2850619801560182,3322.6
8,1253.97713,activated,19,0.2850619801560182,3323.6
9,1266.092484,activated,19,0.2850619801560182,3324.6
10,1265.7727810000001,activated,19,0.2850619801560182,3325.6
11,1277.683688,activated,19,0.2850619801560182,3326.6
12,1290.167434,activated,19,0.2850619801560182,3327.6
13,1292.9554560000001,activated,19,0.2850619801560182,3328.6
14,1295.040491,activated,19,0.2850619801560182,3329.6
15,1295.19222,activated,19,0.2850619801560182,3330.6
16,1296.701327,activated,19,0.2850619801560182,3331.6
17,1299.2112869999999,activated,19,0.2850619801560182,3332.6
18,1296.816733,activated,19,0.2850619801560182,3333.6
19,1302.601068,activated,19,0.2850619801560182,3334.6
20,1300.325735,activated,19,0.2850619801560182,3335.6
21,1300.155677,activated,19,0.2850619801560182,3336.6
22,1304.501826,activated,19,0.2850619801560182,3337.6
23,1312.776666,activated,19,0.2850619801560182,3338.6
24,1310.350173,activated,19,0.2850619801560182,3339.6
25,1311.11367,activated,19,0.2850619801560182,3340.6
26,1309.7273089999999,activated,19,0.2850619801560182,3341.6
27,1309.543664,activated,19,0.2850619801560182,3342.6
28,1308.499869,activated,19,0.2850619801560182,3343.6
29,1309.437472,activated,19,0.2850619801560182,3344.6
30,1309.7530060000001,activated,19,0.2850619801560182,3345.6
31,1303.568468,activated,19,0.2850619801560182,3346.6
32,1308.661852,activated,19,0.2850619801560182,3347.6
33,1299.429251,activated,19,0.2850619801560182,3348.6
0,897.0,preactivation,19,0.2850619801560182,3315.6
0,318.3618164,dark,20,0.4623148275952227,3546.0
1,322.8422852,dark,20,0.4623148275952227,3547.0
2,316.1982422,dark,20,0.4623148275952227,3548.0
3,315.35351560000004,dark,20,0.4623148275952227,3549.0
4,321.4111328,dark,20,0.4623148275952227,3550.0
5,320.58398439999996,dark,20,0.4623148275952227,3551.0
6,324.9204102,dark,20,0.4623148275952227,3552.0
7,326.5825195,dark,20,0.4623148275952227,3553.0
8,325.8901367,dark,20,0.4623148275952227,3554.0
9,322.9848633,dark,20,0.4623148275952227,3555.0
10,326.8193359,dark,20,0.4623148275952227,3556.0
11,324.6630859,dark,20,0.4623148275952227,3557.0
12,318.4931641,dark,20,0.4623148275952227,3558.0
13,317.84179689999996,dark,20,0.4623148275952227,3559.0
14,331.3867188,dark,20,0.4623148275952227,3560.0
15,323.1713867,dark,20,0.4623148275952227,3561.0
16,325.4291992,dark,20,0.4623148275952227,3562.0
17,323.0507813,dark,20,0.4623148275952227,3563.0
18,323.1196289,dark,20,0.4623148275952227,3564.0
19,326.4018555,dark,20,0.4623148275952227,3565.0
20,328.34960939999996,dark,20,0.4623148275952227,3566.0
21,325.9384766,dark,20,0.4623148275952227,3567.0
22,324.9775391,dark,20,0.4623148275952227,3568.0
23,323.378418,dark,20,0.4623148275952227,3569.0
24,323.8325195,dark,20,0.4623148275952227,3570.0
0,953.7095537999999,activated,20,0.4623148275952227,3546.0
1,1033.0679189999998,activated,20,0.4623148275952227,3547.0
2,1142.454048,activated,20,0.4623148275952227,3548.0
3,1237.518936,activated,20,0.4623148275952227,3549.0
4,1312.758208,activated,20,0.4623148275952227,3550.0
5,1400.573815,activated,20,0.4623148275952227,3551.0
6,1458.681128,activated,20,0.4623148275952227,3552.0
7,1483.601155,activated,20,0.4623148275952227,3553.0
8,1497.805278,activated,20,0.4623148275952227,3554.0
9,1505.373246,activated,20,0.4623148275952227,3555.0
10,1507.771794,activated,20,0.4623148275952227,3556.0
11,1514.6511679999999,activated,20,0.4623148275952227,3557.0
12,1510.7959939999998,activated,20,0.4623148275952227,3558.0
13,1506.990931,activated,20,0.4623148275952227,3559.0
14,1512.931175,activated,20,0.4623148275952227,3560.0
15,1505.930705,activated,20,0.4623148275952227,3561.0
16,1510.712317,activated,20,0.4623148275952227,3562.0
17,1508.049467,activated,20,0.4623148275952227,3563.0
18,1503.722815,activated,20,0.4623148275952227,3564.0
19,1506.432514,activated,20,0.4623148275952227,3565.0
20,1507.049212,activated,20,0.4623148275952227,3566.0
21,1503.5550380000002,activated,20,0.4623148275952227,3567.0
22,1495.943896,activated,20,0.4623148275952227,3568.0
23,1504.227811,activated,20,0.4623148275952227,3569.0
24,1496.689523,activated,20,0.4623148275952227,3570.0
0,970.0,preactivation,20,0.4623148275952227,3546.0
0,241.3886719,dark,21,0.4623148275952227,3736.8
1,243.7514648,dark,21,0.4623148275952227,3737.8
2,247.53369139999998,dark,21,0.4623148275952227,3738.8
3,250.980957,dark,21,0.4623148275952227,3739.8
4,249.70800780000002,dark,21,0.4623148275952227,3740.8
5,251.1860352,dark,21,0.4623148275952227,3741.8
6,248.70410159999997,dark,21,0.4623148275952227,3742.8
7,253.6948242,dark,21,0.4623148275952227,3743.8
8,258.0317383,dark,21,0.4623148275952227,3744.8
9,252.9174805,dark,21,0.4623148275952227,3745.8
10,256.5512695,dark,21,0.4623148275952227,3746.8
11,256.9501953,dark,21,0.4623148275952227,3747.8
12,258.3476563,dark,21,0.4623148275952227,3748.8
13,254.362793,dark,21,0.4623148275952227,3749.8
14,255.7963867,dark,21,0.4623148275952227,3750.8
15,254.8666992,dark,21,0.4623148275952227,3751.8
16,253.918457,dark,21,0.4623148275952227,3752.8
17,259.1191406,dark,21,0.4623148275952227,3753.8
18,256.8691406,dark,21,0.4623148275952227,3754.8
19,256.8183594,dark,21,0.4623148275952227,3755.8
20,256.1074219,dark,21,0.4623148275952227,3756.8
21,260.9130859,dark,21,0.4623148275952227,3757.8
22,255.8598633,dark,21,0.4623148275952227,3758.8
0,739.4916655000001,activated,21,0.4623148275952227,3736.8
1,803.0275437999999,activated,21,0.4623148275952227,3737.8
2,895.3433158,activated,21,0.4623148275952227,3738.8
3,971.8589311000001,activated,21,0.4623148275952227,3739.8
4,1028.013,activated,21,0.4623148275952227,3740.8
5,1072.093187,activated,21,0.4623148275952227,3741.8
6,1101.61491,activated,21,0.4623148275952227,3742.8
7,1122.54194,activated,21,0.4623148275952227,3743.8
8,1139.164874,activated,21,0.4623148275952227,3744.8
9,1151.058281,activated,21,0.4623148275952227,3745.8
10,1159.798212,activated,21,0.4623148275952227,3746.8
11,1170.312648,activated,21,0.4623148275952227,3747.8
12,1173.910651,activated,21,0.4623148275952227,3748.8
13,1175.609452,activated,21,0.4623148275952227,3749.8
14,1178.290069,activated,21,0.4623148275952227,3750.8
15,1173.56258,activated,21,0.4623148275952227,3751.8
16,1177.024827,activated,21,0.4623148275952227,3752.8
17,1179.51169,activated,21,0.4623148275952227,3753.8
18,1183.8613460000001,activated,21,0.4623148275952227,3754.8
19,1183.927071,activated,21,0.4623148275952227,3755.8
20,1180.331727,activated,21,0.4623148275952227,3756.8
21,1182.847818,activated,21,0.4623148275952227,3757.8
22,1185.545586,activated,21,0.4623148275952227,3758.8
0,746.0,preactivation,21,0.4623148275952227,3736.8
0,246.925293,dark,22,0.7167760902209894,3906.0
1,247.1074219,dark,22,0.7167760902209894,3907.0
2,257.034668,dark,22,0.7167760902209894,3908.0
3,260.03125,dark,22,0.7167760902209894,3909.0
4,260.7338867,dark,22,0.7167760902209894,3910.0
5,262.734375,dark,22,0.7167760902209894,3911.0
6,263.9995117,dark,22,0.7167760902209894,3912.0
7,263.4995117,dark,22,0.7167760902209894,3913.0
8,263.3198242,dark,22,0.7167760902209894,3914.0
9,262.0371094,dark,22,0.7167760902209894,3915.0
10,263.3198242,dark,22,0.7167760902209894,3916.0
11,271.6123047,dark,22,0.7167760902209894,3917.0
12,269.2099609,dark,22,0.7167760902209894,3918.0
13,263.7426758,dark,22,0.7167760902209894,3919.0
14,266.3652344,dark,22,0.7167760902209894,3920.0
15,269.3442383,dark,22,0.7167760902209894,3921.0
16,270.2041016,dark,22,0.7167760902209894,3922.0
17,271.1938477,dark,22,0.7167760902209894,3923.0
18,266.7177734,dark,22,0.7167760902209894,3924.0
19,271.7875977,dark,22,0.7167760902209894,3925.0
0,734.8483292999999,activated,22,0.7167760902209894,3906.0
1,840.7152610999999,activated,22,0.7167760902209894,3907.0
2,975.0573112,activated,22,0.7167760902209894,3908.0
3,1049.413824,activated,22,0.7167760902209894,3909.0
4,1120.405133,activated,22,0.7167760902209894,3910.0
5,1164.65388,activated,22,0.7167760902209894,3911.0
6,1195.880239,activated,22,0.7167760902209894,3912.0
7,1201.575075,activated,22,0.7167760902209894,3913.0
8,1225.607757,activated,22,0.7167760902209894,3914.0
9,1231.101768,activated,22,0.7167760902209894,3915.0
10,1239.576619,activated,22,0.7167760902209894,3916.0
11,1244.786141,activated,22,0.7167760902209894,3917.0
12,1244.25896,activated,22,0.7167760902209894,3918.0
13,1245.394229,activated,22,0.7167760902209894,3919.0
14,1246.685685,activated,22,0.7167760902209894,3920.0
15,1241.421378,activated,22,0.7167760902209894,3921.0
16,1249.1990130000001,activated,22,0.7167760902209894,3922.0
17,1249.1048859999999,activated,22,0.7167760902209894,3923.0
18,1252.7588,activated,22,0.7167760902209894,3924.0
19,1259.955462,activated,22,0.7167760902209894,3925.0
0,744.0,preactivation,22,0.7167760902209894,3906.0
0,248.7207031,dark,23,0.7167760902209894,4140.0
1,251.9418945,dark,23,0.7167760902209894,4141.0
2,258.5175781,dark,23,0.7167760902209894,4142.0
3,255.6445313,dark,23,0.7167760902209894,4143.0
4,262.2304688,dark,23,0.7167760902209894,4144.0
5,261.5839844,dark,23,0.7167760902209894,4145.0
6,260.5336914,dark,23,0.7167760902209894,4146.0
7,264.2514648,dark,23,0.7167760902209894,4147.0
8,268.1049805,dark,23,0.7167760902209894,4148.0
9,269.18945310000004,dark,23,0.7167760902209894,4149.0
10,265.4990234,dark,23,0.7167760902209894,4150.0
11,270.5771484,dark,23,0.7167760902209894,4151.0
12,265.8754883,dark,23,0.7167760902209894,4152.0
13,268.9975586,dark,23,0.7167760902209894,4153.0
14,274.7729492,dark,23,0.7167760902209894,4154.0
15,272.7773438,dark,23,0.7167760902209894,4155.0
16,271.1459961,dark,23,0.7167760902209894,4156.0
17,267.4047852,dark,23,0.7167760902209894,4157.0
18,270.8818359,dark,23,0.7167760902209894,4158.0
19,273.3110352,dark,23,0.7167760902209894,4159.0
0,788.3788602999999,activated,23,0.7167760902209894,4140.0
1,895.9317328,activated,23,0.7167760902209894,4141.0
2,1025.752042,activated,23,0.7167760902209894,4142.0
3,1126.695555,activated,23,0.7167760902209894,4143.0
4,1198.567788,activated,23,0.7167760902209894,4144.0
5,1248.319401,activated,23,0.7167760902209894,4145.0
6,1277.863698,activated,23,0.7167760902209894,4146.0
7,1300.123993,activated,23,0.7167760902209894,4147.0
8,1312.465846,activated,23,0.7167760902209894,4148.0
9,1329.4086630000002,activated,23,0.7167760902209894,4149.0
10,1327.7219029999999,activated,23,0.7167760902209894,4150.0
11,1332.96906,activated,23,0.7167760902209894,4151.0
12,1337.33355,activated,23,0.7167760902209894,4152.0
13,1333.516399,activated,23,0.7167760902209894,4153.0
14,1350.330287,activated,23,0.7167760902209894,4154.0
15,1343.9805789999998,activated,23,0.7167760902209894,4155.0
16,1338.73434,activated,23,0.7167760902209894,4156.0
17,1347.960246,activated,23,0.7167760902209894,4157.0
18,1351.377124,activated,23,0.7167760902209894,4158.0
19,1352.1313380000001,activated,23,0.7167760902209894,4159.0
0,796.0,preactivation,23,0.7167760902209894,4140.0
0,419.7099609,dark,24,1.1960507914349403,4482.0
1,424.50292970000004,dark,24,1.1960507914349403,4483.0
2,439.84716799999995,dark,24,1.1960507914349403,4484.0
3,446.61669919999997,dark,24,1.1960507914349403,4485.0
4,445.6181641,dark,24,1.1960507914349403,4486.0
5,449.5869141,dark,24,1.1960507914349403,4487.0
6,444.39404299999995,dark,24,1.1960507914349403,4488.0
7,447.74023439999996,dark,24,1.1960507914349403,4489.0
8,446.5874023,dark,24,1.1960507914349403,4490.0
9,453.69726560000004,dark,24,1.1960507914349403,4491.0
10,444.6708984,dark,24,1.1960507914349403,4492.0
11,453.58935549999995,dark,24,1.1960507914349403,4493.0
12,462.8125,dark,24,1.1960507914349403,4494.0
13,470.7509766,dark,24,1.1960507914349403,4495.0
14,457.07470700000005,dark,24,1.1960507914349403,4496.0
15,464.3461914,dark,24,1.1960507914349403,4497.0
16,470.25195310000004,dark,24,1.1960507914349403,4498.0
17,462.4008789,dark,24,1.1960507914349403,4499.0
0,1059.1641710000001,activated,24,1.1960507914349403,4482.0
1,1279.525427,activated,24,1.1960507914349403,4483.0
2,1508.4308939999999,activated,24,1.1960507914349403,4484.0
3,1649.309275,activated,24,1.1960507914349403,4485.0
4,1729.581932,activated,24,1.1960507914349403,4486.0
5,1767.444927,activated,24,1.1960507914349403,4487.0
6,1810.734113,activated,24,1.1960507914349403,4488.0
7,1828.041234,activated,24,1.1960507914349403,4489.0
8,1839.5999359999998,activated,24,1.1960507914349403,4490.0
9,1845.3336140000001,activated,24,1.1960507914349403,4491.0
10,1846.693129,activated,24,1.1960507914349403,4492.0
11,1853.200795,activated,24,1.1960507914349403,4493.0
12,1862.576073,activated,24,1.1960507914349403,4494.0
13,1862.280141,activated,24,1.1960507914349403,4495.0
14,1859.820617,activated,24,1.1960507914349403,4496.0
15,1861.724499,activated,24,1.1960507914349403,4497.0
16,1867.601155,activated,24,1.1960507914349403,4498.0
17,1865.1719219999998,activated,24,1.1960507914349403,4499.0
0,1057.0,preactivation,24,1.1960507914349403,4482.0
0,485.4428711,dark,25,1.1960507914349403,4662.0
1,468.00488279999996,dark,25,1.1960507914349403,4663.0
2,481.7070313,dark,25,1.1960507914349403,4664.0
3,496.08105470000004,dark,25,1.1960507914349403,4665.0
4,498.1850586,dark,25,1.1960507914349403,4666.0
5,487.3842773,dark,25,1.1960507914349403,4667.0
6,509.01220700000005,dark,25,1.1960507914349403,4668.0
7,511.76611330000003,dark,25,1.1960507914349403,4669.0
8,505.5209961,dark,25,1.1960507914349403,4670.0
9,519.0019531,dark,25,1.1960507914349403,4671.0
10,512.2387695,dark,25,1.1960507914349403,4672.0
11,520.6567383,dark,25,1.1960507914349403,4673.0
12,514.1572266,dark,25,1.1960507914349403,4674.0
13,516.0742188,dark,25,1.1960507914349403,4675.0
14,525.3686523,dark,25,1.1960507914349403,4676.0
15,519.5561523,dark,25,1.1960507914349403,4677.0
16,520.1420898,dark,25,1.1960507914349403,4678.0
0,1092.674375,activated,25,1.1960507914349403,4662.0
1,1316.020536,activated,25,1.1960507914349403,4663.0
2,1546.378349,activated,25,1.1960507914349403,4664.0
3,1717.4426629999998,activated,25,1.1960507914349403,4665.0
4,1813.0997760000002,activated,25,1.1960507914349403,4666.0
5,1857.921375,activated,25,1.1960507914349403,4667.0
6,1902.380138,activated,25,1.1960507914349403,4668.0
7,1920.6649170000003,activated,25,1.1960507914349403,4669.0
8,1925.8006100000002,activated,25,1.1960507914349403,4670.0
9,1949.6024149999998,activated,25,1.1960507914349403,4671.0
10,1954.724046,activated,25,1.1960507914349403,4672.0
11,1964.925311,activated,25,1.1960507914349403,4673.0
12,1957.533684,activated,25,1.1960507914349403,4674.0
13,1964.4807440000002,activated,25,1.1960507914349403,4675.0
14,1967.1363199999998,activated,25,1.1960507914349403,4676.0
15,1966.039487,activated,25,1.1960507914349403,4677.0
16,1969.6124829999999,activated,25,1.1960507914349403,4678.0
0,1094.0,preactivation,25,1.1960507914349403,4662.0
0,472.22998049999995,dark,26,1.9397606623469612,4834.8
1,483.77832029999996,dark,26,1.9397606623469612,4835.8
2,490.0693359,dark,26,1.9397606623469612,4836.8
3,493.8881836,dark,26,1.9397606623469612,4837.8
4,497.70654299999995,dark,26,1.9397606623469612,4838.8
5,510.4985352,dark,26,1.9397606623469612,4839.8
6,513.3256836,dark,26,1.9397606623469612,4840.8
7,523.7954102,dark,26,1.9397606623469612,4841.8
8,517.9941406,dark,26,1.9397606623469612,4842.8
9,534.9970703,dark,26,1.9397606623469612,4843.8
10,533.9677734,dark,26,1.9397606623469612,4844.8
11,535.987793,dark,26,1.9397606623469612,4845.8
12,534.9189453,dark,26,1.9397606623469612,4846.8
13,542.4667969,dark,26,1.9397606623469612,4847.8
14,539.7827147999999,dark,26,1.9397606623469612,4848.8
0,1280.195901,activated,26,1.9397606623469612,4834.8
1,1598.903945,activated,26,1.9397606623469612,4835.8
2,1866.0148980000001,activated,26,1.9397606623469612,4836.8
3,2005.835922,activated,26,1.9397606623469612,4837.8
4,2078.125381,activated,26,1.9397606623469612,4838.8
5,2118.8474929999998,activated,26,1.9397606623469612,4839.8
6,2141.231562,activated,26,1.9397606623469612,4840.8
7,2149.28727,activated,26,1.9397606623469612,4841.8
8,2155.664151,activated,26,1.9397606623469612,4842.8
9,2163.509252,activated,26,1.9397606623469612,4843.8
10,2170.112079,activated,26,1.9397606623469612,4844.8
11,2171.49573,activated,26,1.9397606623469612,4845.8
12,2176.6896100000004,activated,26,1.9397606623469612,4846.8
13,2184.889,activated,26,1.9397606623469612,4847.8
14,2172.599147,activated,26,1.9397606623469612,4848.8
0,1295.0,preactivation,26,1.9397606623469612,4834.8
0,395.8007813,dark,27,1.9397606623469612,4982.4
1,401.1928711,dark,27,1.9397606623469612,4983.4
2,417.00585939999996,dark,27,1.9397606623469612,4984.4
3,429.7397461,dark,27,1.9397606623469612,4985.4
4,429.0898438,dark,27,1.9397606623469612,4986.4
5,435.3740234,dark,27,1.9397606623469612,4987.4
6,437.66113279999996,dark,27,1.9397606623469612,4988.4
7,431.26123049999995,dark,27,1.9397606623469612,4989.4
8,454.69238279999996,dark,27,1.9397606623469612,4990.4
9,454.9208984,dark,27,1.9397606623469612,4991.4
10,452.13476560000004,dark,27,1.9397606623469612,4992.4
11,447.6787109,dark,27,1.9397606623469612,4993.4
12,469.07373049999995,dark,27,1.9397606623469612,4994.4
13,459.4804688,dark,27,1.9397606623469612,4995.4
14,463.3266602,dark,27,1.9397606623469612,4996.4
15,462.4882813,dark,27,1.9397606623469612,4997.4
0,1001.869695,activated,27,1.9397606623469612,4982.4
1,1307.1068599999999,activated,27,1.9397606623469612,4983.4
2,1575.048097,activated,27,1.9397606623469612,4984.4
3,1714.855308,activated,27,1.9397606623469612,4985.4
4,1784.100973,activated,27,1.9397606623469612,4986.4
5,1822.7168399999998,activated,27,1.9397606623469612,4987.4
6,1849.273057,activated,27,1.9397606623469612,4988.4
7,1849.7673,activated,27,1.9397606623469612,4989.4
8,1870.3254739999998,activated,27,1.9397606623469612,4990.4
9,1869.375429,activated,27,1.9397606623469612,4991.4
10,1874.7444309999998,activated,27,1.9397606623469612,4992.4
11,1866.0680120000002,activated,27,1.9397606623469612,4993.4
12,1875.0297620000001,activated,27,1.9397606623469612,4994.4
13,1878.4331809999999,activated,27,1.9397606623469612,4995.4
14,1885.89721,activated,27,1.9397606623469612,4996.4
15,1885.720347,activated,27,1.9397606623469612,4997.4
0,1016.0,preactivation,27,1.9397606623469612,4982.4
0,495.0366211,dark,28,3.145912743951723,5126.4
1,494.81835939999996,dark,28,3.145912743951723,5127.4
2,527.5688477,dark,28,3.145912743951723,5128.4
3,538.2460937999999,dark,28,3.145912743951723,5129.4
4,496.3085938,dark,28,3.145912743951723,5130.4
5,514.9428711,dark,28,3.145912743951723,5131.4
6,535.0898438,dark,28,3.145912743951723,5132.4
7,535.5932617,dark,28,3.145912743951723,5133.4
8,544.1796875,dark,28,3.145912743951723,5134.4
9,549.7255859,dark,28,3.145912743951723,5135.4
10,546.6616211,dark,28,3.145912743951723,5136.4
11,560.9716797,dark,28,3.145912743951723,5137.4
12,559.2333984,dark,28,3.145912743951723,5138.4
13,573.6801757999999,dark,28,3.145912743951723,5139.4
0,1142.2830960000001,activated,28,3.145912743951723,5126.4
1,1522.229164,activated,28,3.145912743951723,5127.4
2,1663.3983449999998,activated,28,3.145912743951723,5128.4
3,1846.734212,activated,28,3.145912743951723,5129.4
4,2048.824827,activated,28,3.145912743951723,5130.4
5,2097.3346530000003,activated,28,3.145912743951723,5131.4
6,2127.1428690000002,activated,28,3.145912743951723,5132.4
7,2138.737219,activated,28,3.145912743951723,5133.4
8,2151.5467989999997,activated,28,3.145912743951723,5134.4
9,2171.6672510000003,activated,28,3.145912743951723,5135.4
10,2167.789863,activated,28,3.145912743951723,5136.4
11,2177.505373,activated,28,3.145912743951723,5137.4
12,2178.235126,activated,28,3.145912743951723,5138.4
13,2187.112358,activated,28,3.145912743951723,5139.4
0,1079.0,preactivation,28,3.145912743951723,5126.4
0,370.621582,dark,29,3.145912743951723,5414.4
1,379.171875,dark,29,3.145912743951723,5415.4
2,401.7661133,dark,29,3.145912743951723,5416.4
3,408.1572266,dark,29,3.145912743951723,5417.4
4,421.5400391,dark,29,3.145912743951723,5418.4
5,427.38476560000004,dark,29,3.145912743951723,5419.4
6,425.14550779999996,dark,29,3.145912743951723,5420.4
7,436.2353516,dark,29,3.145912743951723,5421.4
8,436.7197266,dark,29,3.145912743951723,5422.4
9,446.171875,dark,29,3.145912743951723,5423.4
10,446.8212891,dark,29,3.145912743951723,5424.4
11,436.23779299999995,dark,29,3.145912743951723,5425.4
12,446.015625,dark,29,3.145912743951723,5426.4
13,450.2890625,dark,29,3.145912743951723,5427.4
14,443.8398438,dark,29,3.145912743951723,5428.4
15,451.3759766,dark,29,3.145912743951723,5429.4
16,448.20898439999996,dark,29,3.145912743951723,5430.4
17,445.47607419999997,dark,29,3.145912743951723,5431.4
0,1064.311348,activated,29,3.145912743951723,5414.4
1,1421.471733,activated,29,3.145912743951723,5415.4
2,1646.856626,activated,29,3.145912743951723,5416.4
3,1745.0900629999999,activated,29,3.145912743951723,5417.4
4,1783.0297039999998,activated,29,3.145912743951723,5418.4
5,1814.8583449999999,activated,29,3.145912743951723,5419.4
6,1825.22161,activated,29,3.145912743951723,5420.4
7,1837.8447010000002,activated,29,3.145912743951723,5421.4
8,1844.8816329999997,activated,29,3.145912743951723,5422.4
9,1849.5119920000002,activated,29,3.145912743951723,5423.4
10,1853.65345,activated,29,3.145912743951723,5424.4
11,1859.7241789999998,activated,29,3.145912743951723,5425.4
12,1863.354759,activated,29,3.145912743951723,5426.4
13,1867.772294,activated,29,3.145912743951723,5427.4
14,1865.2270440000002,activated,29,3.145912743951723,5428.4
15,1870.118257,activated,29,3.145912743951723,5429.4
16,1858.6941160000001,activated,29,3.145912743951723,5430.4
17,1858.251441,activated,29,3.145912743951723,5431.4
0,1043.0,preactivation,29,3.145912743951723,5414.4
0,306.97851560000004,dark,30,3.146126245437886,5623.2
1,311.1850586,dark,30,3.146126245437886,5624.2
2,323.487793,dark,30,3.146126245437886,5625.2
3,326.0048828,dark,30,3.146126245437886,5626.2
4,327.37304689999996,dark,30,3.146126245437886,5627.2
5,345.9638672,dark,30,3.146126245437886,5628.2
6,350.93164060000004,dark,30,3.146126245437886,5629.2
7,360.3789063,dark,30,3.146126245437886,5630.2
8,362.8549805,dark,30,3.146126245437886,5631.2
9,357.9287109,dark,30,3.146126245437886,5632.2
10,370.1479492,dark,30,3.146126245437886,5633.2
11,364.5615234,dark,30,3.146126245437886,5634.2
12,381.644043,dark,30,3.146126245437886,5635.2
13,367.69726560000004,dark,30,3.146126245437886,5636.2
14,371.0600586,dark,30,3.146126245437886,5637.2
