parameter,dimension,meanmode,median,hpd_min,hpd_max,mass_fraction,mean,mode
f_predict,611,,-0.6437068308561722,-0.9574150676009058,-0.30293761756643683,0.95,-0.6367500117838408,-0.5586397698271481
f_predict,612,,-0.6434355916765739,-0.9572946070748292,-0.30325971746700425,0.95,-0.6364705850918742,-0.558526104631806
f_predict,613,,-0.6433546554520855,-0.9564478852572987,-0.3025798737319273,0.95,-0.6361919809461621,-0.558412882888475
f_predict,614,,-0.6431839172323388,-0.9553395190040354,-0.3015682009266007,0.95,-0.6359131698090537,-0.5582839737937879
f_predict,615,,-0.6430422138052069,-0.9569825844767416,-0.3024953482411875,0.95,-0.6356346301041844,-0.558177425555654
f_predict,616,,-0.6428782139420184,-0.9578143720385971,-0.3034237045680297,0.95,-0.6353564183011803,-0.5580806943678719
f_predict,617,,-0.6428149768420072,-0.9568316416458271,-0.30303422891125525,0.95,-0.6350778949758584,-0.5579397324915228
f_predict,618,,-0.6425037276342396,-0.9588721603361438,-0.30529702540506704,0.95,-0.6348000476984981,-0.5578343724143044
f_predict,619,,-0.6423791933140761,-0.9584612004450483,-0.3056620374046946,0.95,-0.6345220066935578,-0.5577171815182314
f_predict,620,,-0.6423080831252026,-0.9580830456955618,-0.30582250930715044,0.95,-0.6342442218086201,-0.557609868777316
f_predict,621,,-0.6422889560438632,-0.9578262975700924,-0.3057751538855714,0.95,-0.6339663980958414,-0.5574978458264135
f_predict,622,,-0.6420691109949572,-0.958540436375515,-0.3062081079289726,0.95,-0.6336887060354153,-0.5573921962981733
f_predict,623,,-0.6417397688251311,-0.9576646434838086,-0.30571189401260535,0.95,-0.6334113219908697,-0.5572897046657203
f_predict,624,,-0.6415516116149245,-0.9567825801168505,-0.30554308334171104,0.95,-0.6331342546005051,-0.5572006938634791
f_predict,625,,-0.641637802021886,-0.9559869221016507,-0.3051148067915941,0.95,-0.6328567780830381,-0.55709728656584
f_predict,626,,-0.6411852348011596,-0.9556012142115217,-0.3046961133823007,0.95,-0.6325795730159071,-0.5569710871179183
f_predict,627,,-0.5960006249588173,-0.9183717679225265,-0.27750695926966745,0.95,-0.5905195067590248,-0.5495187573008166
f_predict,628,,-0.5958850716341157,-0.9150331433245726,-0.27498205870573783,0.95,-0.5901827054154835,-0.5494783039167016
f_predict,629,,-0.5953287353513546,-0.9148028591979249,-0.2740030284948337,0.95,-0.5898455469010473,-0.5494588217029895
f_predict,630,,-0.5950398487943438,-0.9138344317887525,-0.2727617849966692,0.95,-0.5895070564119865,-0.5494230362898491
f_predict,631,,-0.5944554544061225,-0.9120021124009295,-0.2707530940234003,0.95,-0.5891673086407361,-0.5493908235568776
f_predict,632,,-0.5939764232868069,-0.9125939887204989,-0.27111960878339947,0.95,-0.5888265777156935,-0.5493627765184437
f_predict,633,,-0.5935783120095047,-0.9140039584278702,-0.2724640920073451,0.95,-0.5884844138693125,-0.5493514278867226
f_predict,634,,-0.593164363588325,-0.9080815353839593,-0.26717802362286075,0.95,-0.5881413213845484,-0.5492977595701315
f_predict,635,,-0.5928240220724068,-0.9077352985563706,-0.26738106860070693,0.95,-0.5877972576714726,-0.5492676904920548
f_predict,636,,-0.5923039158338479,-0.907550245177938,-0.267605823822623,0.95,-0.5874519418646689,-0.5492113924201335
f_predict,637,,-0.5918226630183704,-0.907441133422312,-0.2678351923638551,0.95,-0.5871050230516401,-0.5492100002815233
f_predict,638,,-0.5917747812711776,-0.9073743572031369,-0.2680572486831943,0.95,-0.5867575358360285,-0.5491758605535264
f_predict,639,,-0.5913961624132809,-0.907071663932071,-0.26828313731012704,0.95,-0.5864085889608986,-0.5491267213098954
f_predict,640,,-0.590987904022147,-0.9064735915108956,-0.2679612732910701,0.95,-0.5860581377289857,-0.5490959234812908
f_predict,641,,-0.5906802732507455,-0.905091784225643,-0.2673744006263791,0.95,-0.5857073398497132,-0.5490644131463551
f_predict,642,,-0.5900834435135796,-0.904114238389406,-0.26609433586997494,0.95,-0.5853544570139719,-0.5490274051198982
f_predict,643,,-0.5898888153295547,-0.9035203261145862,-0.2658141625491205,0.95,-0.5850007196880508,-0.5489873064479284
f_predict,644,,-0.5887617881349466,-0.9048539345203097,-0.26594403518774284,0.95,-0.5842894236592763,-0.548909103223377
f_predict,645,,-0.5883437458499108,-0.9057638004697202,-0.2665629952930302,0.95,-0.5839320661650288,-0.5488762056678117
f_predict,646,,-0.5877429670624297,-0.9061532001863203,-0.2670204179890088,0.95,-0.5835731366608592,-0.548842122671582
f_predict,647,,-0.587421748194144,-0.9043827185048665,-0.2655575039635432,0.95,-0.5832127628583449,-0.5487958813297185
f_predict,648,,-0.5869659445245448,-0.9051060429198067,-0.2658141412798386,0.95,-0.5828514149575981,-0.5487515205280702
f_predict,649,,-0.5865144666317772,-0.9058497170578237,-0.2665530639598605,0.95,-0.5824890083413233,-0.548709839737907
f_predict,650,,-0.586413256608726,-0.9080023367504205,-0.2689958271551512,0.95,-0.5821249385680897,-0.5486720532037446
f_predict,651,,-0.5860313321492912,-0.9077587289128224,-0.26955231844960686,0.95,-0.5817594605067948,-0.5486374226673792
f_predict,652,,-0.585625210484717,-0.908284869942474,-0.27011932440859476,0.95,-0.5813926812932095,-0.54861287696781
f_predict,653,,-0.5854717647983754,-0.9056996128568127,-0.26813821076313604,0.95,-0.5810246182827071,-0.5485457601750903
f_predict,654,,-0.5849014126119464,-0.9057048724640607,-0.26951859856141147,0.95,-0.5806551964328528,-0.5485108671257335
f_predict,655,,-0.5846041879121602,-0.9058841109579393,-0.2702221091471728,0.95,-0.5802844245455014,-0.548470098582782
f_predict,656,,-0.49326241901981677,-0.8297523376358493,-0.17811457773951372,0.95,-0.4966787825025331,-0.5216331319712705
f_predict,657,,-0.49247767652645236,-0.830398772601459,-0.17899676660083283,0.95,-0.4959479610083315,-0.5212540506793152
f_predict,658,,-0.49171790249308045,-0.8313545376911192,-0.1790266103241699,0.95,-0.495214133240705,-0.5208764025137725
f_predict,659,,-0.49069771286208275,-0.8303664045854501,-0.17773279525763078,0.95,-0.4944773782717328,-0.5204937136858045
f_predict,660,,-0.4898079971323811,-0.8299034821032212,-0.17637562732282078,0.95,-0.4937376886556566,-0.5201353131918718
f_predict,661,,-0.48903005141890005,-0.8145821697324184,-0.16059113307867423,0.95,-0.4929946817874121,-0.519717458999679
f_predict,662,,-0.48834237906027367,-0.8114604696332833,-0.15775524909417585,0.95,-0.49224853602042185,-0.5193577183416933
f_predict,663,,-0.4872922758040005,-0.8115253811051821,-0.15764689213325964,0.95,-0.4915002805632989,-0.5189671409949127
f_predict,664,,-0.4863881528494429,-0.8107454771249045,-0.1570109505285149,0.95,-0.49074784855945486,-0.518560522938581
f_predict,665,,-0.48532754471667316,-0.8139366584522875,-0.16004354985042069,0.95,-0.48999301094579584,-0.5181554444160279
f_predict,666,,-0.48457765735663505,-0.812280774128653,-0.1584373742392942,0.95,-0.489234796734338,-0.5177621567596598
f_predict,667,,-0.4838633122062188,-0.8113296192012449,-0.1579707453664453,0.95,-0.4884736859897912,-0.5173547679726772
f_predict,668,,-0.48314955411474403,-0.8103631930740938,-0.1567918919254864,0.95,-0.48770954801723293,-0.5169374753207402
f_predict,669,,-0.48205047836287596,-0.8094109028684087,-0.155635121854239,0.95,-0.48694233036300444,-0.516535566776234
f_predict,670,,-0.4813098351174472,-0.8090105524799517,-0.15501006092510453,0.95,-0.48617177368924686,-0.5161134746967041
f_predict,671,,-0.48025904857686275,-0.8087139309791617,-0.15420674213040877,0.95,-0.4853982381175593,-0.5156974435403717
f_predict,672,,-0.4794212686397271,-0.8104082434936564,-0.1558365422124147,0.95,-0.48462138035328495,-0.5152682326777821
f_predict,673,,-0.47850658075978897,-0.8054905472903257,-0.15097903081371059,0.95,-0.48384201364301144,-0.514836455778107
f_predict,674,,-0.47770314957479354,-0.8088919080717147,-0.15347747478877866,0.95,-0.48305894415760003,-0.5144181039875408
f_predict,675,,-0.4771879256990297,-0.8081133899878468,-0.1523277863776872,0.95,-0.48227353137270107,-0.5139695684223998
f_predict,676,,-0.47626656381731153,-0.8039301657665238,-0.14750216584441012,0.95,-0.48148371657653954,-0.5135239451971962
f_predict,677,,-0.4754700727988266,-0.8049690344607795,-0.1476806762871404,0.95,-0.48069173196987514,-0.5130936114876617
f_predict,678,,-0.4745784714141978,-0.8134819617311486,-0.15641324266392667,0.95,-0.4798963829707935,-0.512631962546808
f_predict,679,,-0.4740596997519172,-0.8015254207045085,-0.14404646455604347,0.95,-0.47909738097380855,-0.5122056903899435
f_predict,680,,-0.47298992022052666,-0.8006406135889904,-0.14247448684789674,0.95,-0.4782963483179051,-0.5117647695702214
f_predict,681,,-0.4720751502794999,-0.8062418404037801,-0.14792141614064233,0.95,-0.47749162226585473,-0.5112693499381298
f_predict,682,,-0.47142226317719993,-0.8218461066065099,-0.162908154556116,0.95,-0.47668323627872133,-0.5108136077838449
f_predict,683,,-0.47123641101781005,-0.8093650796296232,-0.15027341302471542,0.95,-0.4758724190866303,-0.5103461868613018
f_predict,684,,-0.46981086301990216,-0.8011502864847574,-0.14183110891129294,0.95,-0.475058311769165,-0.5098804999023675
f_predict,685,,-0.46916960725484935,-0.800345177540798,-0.14079325417382246,0.95,-0.4742406893828153,-0.5094091196705343
f_predict,686,,-0.46848288995680154,-0.8034905153755482,-0.14320951350737635,0.95,-0.4734202590838876,-0.5089338730035656
f_predict,687,,-0.4675851478831857,-0.8029655417398837,-0.14259054867771342,0.95,-0.47259627540853005,-0.5084796090302447
f_predict,688,,-0.46689553335747225,-0.8025597451247689,-0.141440677871884,0.95,-0.47176953209457917,-0.5079737399064048
f_predict,689,,-0.30973281344210735,-0.6480101060004286,0.050314250499577606,0.95,-0.3141707067394789,-0.38682547919213284
f_predict,690,,-0.30846932113639874,-0.6472691774715924,0.05150890602752245,0.95,-0.31288186255898576,-0.3856495483329093
f_predict,691,,-0.3075074733258718,-0.6465108596523601,0.05272027537501189,0.95,-0.311590291171513,-0.3844636962451302
f_predict,692,,-0.306399398566249,-0.6481204325411586,0.05136242606494708,0.95,-0.3102959256138693,-0.3832610889706422
f_predict,693,,-0.3050805992615154,-0.6466866337492134,0.05258909768283819,0.95,-0.30899902228762743,-0.38210817735429486
f_predict,694,,-0.30359917787997526,-0.6454466800868619,0.05452106518061537,0.95,-0.307699404656793,-0.3808910843780575
f_predict,695,,-0.30261298178945994,-0.6446219909714913,0.054995991606621775,0.95,-0.3063975129539637,-0.3796785813748246
f_predict,696,,-0.3014145525587938,-0.6429916898001224,0.056201265742747954,0.95,-0.3050927893054979,-0.37849018452287025
f_predict,697,,-0.30016909139773085,-0.6426730933391078,0.05742077082881017,0.95,-0.3037857285391963,-0.3772612344746987
f_predict,698,,-0.2989179633795098,-0.6423628909154465,0.0586417233279511,0.95,-0.3024759921318234,-0.3760584068428929
f_predict,699,,-0.29781586669760896,-0.6348759128817206,0.0665265328463401,0.95,-0.3011636892878041,-0.3748070236955492
f_predict,700,,-0.296187714322506,-0.6337268949006999,0.06799455349443691,0.95,-0.2998490799363238,-0.37359842489205863
f_predict,701,,-0.2949260638196113,-0.6413931085191787,0.05968416785983439,0.95,-0.29853203604865813,-0.3723748047486242
f_predict,702,,-0.2935270387529874,-0.6394522671256834,0.061804265750421424,0.95,-0.29721219189948633,-0.37113175764864337
f_predict,703,,-0.2925194380348131,-0.6382041422539636,0.06288269329833204,0.95,-0.295889656224516,-0.3698799376691679
f_predict,704,,-0.29125425587501663,-0.6369335134707674,0.0646866569838655,0.95,-0.2945652471808182,-0.3686150058912719
f_predict,705,,-0.2902532006043447,-0.63152097762345,0.07072203522034455,0.95,-0.29323793622537425,-0.36738247637993476
f_predict,706,,-0.2889872119586842,-0.6314137060308483,0.07070061474991654,0.95,-0.29190811143426165,-0.36611533907436605
f_predict,707,,-0.2876536869104124,-0.6295695874278778,0.07205670011087835,0.95,-0.290576310044915,-0.3648558006664936
f_predict,708,,-0.28704427082388445,-0.6277349681962772,0.07357334247893799,0.95,-0.2892417887769114,-0.36356380462349724
f_predict,709,,-0.2857950309605999,-0.626759092197471,0.07510533940839458,0.95,-0.2879052633717587,-0.3623334602807845
f_predict,710,,-0.2838872407210279,-0.6265454856030841,0.07618609280987318,0.95,-0.2865656151288531,-0.36103628764396717
f_predict,711,,-0.2821579843065558,-0.626696191719283,0.0781467462585347,0.95,-0.2852244486868514,-0.3597517826421143
f_predict,712,,-0.28104689625696,-0.6264276709299151,0.07989136952260718,0.95,-0.28388068620803925,-0.3584669826462498
f_predict,713,,-0.2793853979855534,-0.6282219893229815,0.07866449637255328,0.95,-0.2825341959330909,-0.35719126182138333
f_predict,714,,-0.27792912807581593,-0.6266837575863798,0.08042905833920383,0.95,-0.28118576008993945,-0.35588740119637613
f_predict,715,,-0.2770362060684729,-0.6257180727659372,0.08227976151873002,0.95,-0.2798349099257446,-0.3545958626963892
f_predict,716,,-0.2759409814807723,-0.6293083057139545,0.07895669538090846,0.95,-0.2784814099077639,-0.35330022890071483
f_predict,717,,-0.2747215026165143,-0.628658973464236,0.08036339455203374,0.95,-0.277126036541281,-0.35197689156377227
f_predict,718,,-0.27283658040729336,-0.6193652042481657,0.09004423727103561,0.95,-0.27576810705223387,-0.3506679748622775
f_predict,719,,-0.27173651893520445,-0.6177393041992562,0.09192965321479615,0.95,-0.2744085384075449,-0.34935080725227313
f_predict,720,,-0.27046505029132795,-0.6160982895843868,0.09378702832334501,0.95,-0.27304604156329526,-0.34801876658151687
f_predict,721,,-0.26906529257874257,-0.6146118781446885,0.09567769600231518,0.95,-0.2716812872472465,-0.3466904029781889
f_predict,722,,-0.26798097709624896,-0.6128010068848364,0.09869381341616332,0.95,-0.27031448945279607,-0.3453707119352954
f_predict,723,,-0.2666551982173715,-0.6122711829308036,0.0998330797426331,0.95,-0.26894586355544925,-0.34400275268164093
f_predict,724,,-0.2653296038062347,-0.6094898389273121,0.10243776755216304,0.95,-0.2675746188745369,-0.342687427925561
f_predict,725,,0.0902840817971381,-0.3002937465596147,0.450384615336752,0.95,0.09042395549224361,0.09234784811572055
f_predict,726,,0.0913142012188275,-0.29970108469416984,0.4520406919284922,0.95,0.09176149115559804,0.09431800958828046
f_predict,727,,0.09237456937948849,-0.2979804003782057,0.4538605246716585,0.95,0.09309673498450521,0.09625807070788828
f_predict,728,,0.09370094619688496,-0.29681595078129075,0.4553501770968366,0.95,0.09442927551361474,0.0982095127370595
f_predict,729,,0.09503085458216179,-0.28167203087676934,0.4710165871587107,0.95,0.09575910650990846,0.10017896224111346
f_predict,730,,0.0966505918119656,-0.2989747247330267,0.45413234631056704,0.95,0.09708585690365927,0.10213609852145784
f_predict,731,,0.09804662081962365,-0.29688691048429355,0.45563315623508654,0.95,0.0984103630476259,0.10407911918918747
f_predict,732,,0.09904089755194331,-0.29880499278288075,0.45369101466576034,0.95,0.09973216581972741,0.10602538815569007
f_predict,733,,0.10039295126656206,-0.26433493809915787,0.4878934405385018,0.95,0.1010506237809113,0.10796618576163632
f_predict,734,,0.10206691661453614,-0.2934286039155774,0.45835236781712124,0.95,0.10236702763808163,0.10992549693719382
f_predict,735,,0.10320887821279741,-0.2680380865345999,0.48256060421629593,0.95,0.10368028808492079,0.11186901000492908
f_predict,736,,0.10443251830707101,-0.26567336749322823,0.48520217953053874,0.95,0.10499032171907764,0.11380978110530908
f_predict,737,,0.10566559172446774,-0.2631735374683952,0.4876032961878745,0.95,0.10629826098792634,0.11576097447713897
f_predict,738,,0.1073560895184303,-0.2611651088487187,0.4886684743871496,0.95,0.1076028401250251,0.11771391715829391
f_predict,739,,0.10835986254496774,-0.28463874903021635,0.46596502074512947,0.95,0.10890465028356172,0.11965483438897574
f_predict,740,,0.10965063872366385,-0.2827798187185302,0.46862252588417885,0.95,0.11020335173363069,0.12157892411017365
f_predict,741,,0.11050123030318287,-0.28159923010932064,0.47052703969448223,0.95,0.11149953814993194,0.12351254728096453
f_predict,742,,0.11167257350404783,-0.2518414914855139,0.5002474439387313,0.95,0.11279238227872054,0.1254582572639503
f_predict,743,,0.1133761993611036,-0.28825766844635453,0.4642213019407038,0.95,0.1140827505129048,0.1273893458451995
f_predict,744,,0.11460448034922158,-0.2862262469213646,0.46630888068591275,0.95,0.11536980115176254,0.12933528133099034
f_predict,745,,0.11603541617187177,-0.28452149610019234,0.4675467947580983,0.95,0.11665348933563968,0.13126355324739958
f_predict,746,,0.1172425285077687,-0.28584400835075624,0.46577244670017787,0.95,0.11793475921487098,0.13319069533552547
f_predict,747,,0.1181790846425112,-0.2842911104738492,0.46695382491224496,0.95,0.11921282680563419,0.1351172299867635
f_predict,748,,0.11920280863746913,-0.28255447532330313,0.4683314520158644,0.95,0.12048750298150213,0.1370328599279052
f_predict,749,,0.12017966874248477,-0.2819819693377125,0.4693535905160901,0.95,0.121759793982204,0.1389705044200814
f_predict,750,,0.12155968654789484,-0.2814677101544498,0.4705210104049618,0.95,0.12302873378296889,0.14089691712785868
f_predict,751,,0.12232562310483988,-0.2741666143444792,0.4770882218999355,0.95,0.12429412371706872,0.14282968399989257
f_predict,752,,0.12369586745935965,-0.26912348885571313,0.48247054526106237,0.95,0.1255566114491949,0.1447484509796582
f_predict,753,,0.12497328834487001,-0.2692323347875789,0.4829480848346689,0.95,0.12681604125371262,0.14665353683427082
f_predict,754,,0.12612098676314848,-0.2718840019842274,0.4797089343714116,0.95,0.1280724563255179,0.14857280156271382
f_predict,755,,0.12741465586848544,-0.2701243366716959,0.4805863210419268,0.95,0.12932535652999133,0.1504826260475993
f_predict,756,,0.12910437321645613,-0.2689275599975165,0.48143227089081075,0.95,0.13057492721329145,0.1524091988928169
f_predict,757,,0.130239211811755,-0.26361264002198115,0.4867356296106192,0.95,0.13182189710317238,0.1543140195113398
f_predict,758,,0.13144100196055644,-0.2624236483674502,0.48716400581314023,0.95,0.1330651369961495,0.15623942249948483
f_predict,759,,0.29852849389855385,-0.07558400364933905,0.6809745769936256,0.95,0.29838039943291894,0.49723261148164377
f_predict,760,,0.2983848518264239,-0.06702272464504529,0.6909068753276916,0.95,0.29826747413290944,0.4976850785007742
f_predict,761,,0.2980290192804622,-0.07709241311174961,0.6809521969949383,0.95,0.29814747668367964,0.4981333659078614
f_predict,762,,0.29809699873381934,-0.07983497765834169,0.6783995405954257,0.95,0.2980206478245086,0.4985848103875939
f_predict,763,,0.2977669093043086,-0.07907022831625439,0.6793436285349729,0.95,0.2978877454334146,0.4989966123120188
f_predict,764,,0.29745223773160795,-0.07764420113409919,0.6808036546164471,0.95,0.29774803967565094,0.4994420292579172
f_predict,765,,0.2976380273411432,-0.08529615149275316,0.6736822008477611,0.95,0.29760178717230956,0.4998623419027596
f_predict,766,,0.29716271749187617,-0.0751705351773453,0.6834480578424319,0.95,0.29744899577269984,0.5002631282231571
f_predict,767,,0.2972195009439401,-0.07536084399894966,0.6828352576052452,0.95,0.2972893665409697,0.5006611440414178
f_predict,768,,0.29700502651597827,-0.07308848649435971,0.6852065864867095,0.95,0.297123231541574,0.5010561408671462
f_predict,769,,0.2969121697962349,-0.07335587406171189,0.6846050816354977,0.95,0.29695009556058655,0.5014433757072323
f_predict,770,,0.2966401108739618,-0.07414824827362008,0.6840560339817209,0.95,0.29677074324096453,0.5018033713189514
f_predict,771,,0.2961033710264096,-0.07389505443567349,0.6840575336695446,0.95,0.296584756070096,0.5022033276111884
f_predict,772,,0.29572143521933725,-0.087338882413002,0.6711538883979489,0.95,0.2963922132872829,0.5025419582509343
f_predict,773,,0.2957404411245783,-0.07660432367052687,0.6822887059560186,0.95,0.29619259502691003,0.502906684798889
f_predict,774,,0.2952193983909345,-0.09052760834944812,0.669475903567292,0.95,0.29598635442310506,0.5032445640477322
f_predict,775,,0.29499440703732244,-0.08984125791360795,0.6688578997295278,0.95,0.2957734476034391,0.5035956025025065
f_predict,776,,0.29466409964149365,-0.08941432243101005,0.668279881452427,0.95,0.2955541807655417,0.5038988301329548
f_predict,777,,0.2946521640831028,-0.08996961359881407,0.6686179442487015,0.95,0.29532821814451926,0.504242633025782
f_predict,778,,0.2943977310159712,-0.09053308043268374,0.6689087764812914,0.95,0.29509557604193903,0.5045420495660284
f_predict,779,,0.2944099450970742,-0.08042884946656949,0.679288389191792,0.95,0.2948558440850751,0.5048346905504213
f_predict,780,,0.2942194107363886,-0.08232575801197978,0.6781499937633079,0.95,0.2946098603909717,0.505143198401804
f_predict,781,,0.29436381019464947,-0.08259947663803291,0.6778828267018596,0.95,0.294357276390977,0.5054326305336854
f_predict,782,,0.29456281898295905,-0.08504726754085352,0.6751536155842001,0.95,0.2940978777043581,0.5056929041808133
f_predict,783,,0.29443506757923044,-0.0845321357259197,0.6748188098357193,0.95,0.293831735730399,0.5059810010957436
f_predict,784,,0.29432576796783094,-0.08397089786683255,0.6744799233982748,0.95,0.29355867018306503,0.506237468807284
f_predict,785,,0.29433242838147283,-0.08285787918820293,0.6751055987377805,0.95,0.2932793286621396,0.5064940561591142
f_predict,786,,0.29417457490416155,-0.0823768685029843,0.6746271083458263,0.95,0.2929933642703339,0.506741293648808
f_predict,787,,0.29365300065875477,-0.08195837492524835,0.6743731523644771,0.95,0.2927005250870263,0.5069869026291995
f_predict,788,,0.29322559235774925,-0.08195515792909337,0.674553292304787,0.95,0.2924010633195238,0.5072168728925003
f_predict,789,,0.29290519105399093,-0.08177409071547938,0.6752837942901664,0.95,0.29209476132931794,0.5074447111076257
f_predict,790,,0.2929844056375203,-0.08227782061504776,0.6750746080789174,0.95,0.2917822643063839,0.5076770179120386
f_predict,791,,0.2925312848820858,-0.08388687671115187,0.6750208567010397,0.95,0.2914627207000827,0.5078650619151448
f_predict,792,,0.29206350037266693,-0.08371845328207832,0.6762302283631821,0.95,0.2911368281164127,0.5080660481356444
f_predict,793,,0.10113859581077186,-0.2759307830357629,0.4452906845756909,0.95,0.1055689818386012,0.40060713270131226
f_predict,794,,0.09971211865636767,-0.26999000706141607,0.4508485435335215,0.95,0.1041210227226771,0.3994487476410419
f_predict,795,,0.09814374414483079,-0.27073289688636654,0.44902627485136665,0.95,0.1026697866152335,0.3982769153840069
f_predict,796,,0.09689539923866373,-0.2720639035239815,0.44722502051800794,0.95,0.10121504821635985,0.3971010647424661
f_predict,797,,0.0956970391890703,-0.2734188099873859,0.44538192219034456,0.95,0.09975665360045516,0.39591194772760807
f_predict,798,,0.09420238096509828,-0.2778294197924401,0.4408122611918703,0.95,0.09829498179601379,0.39471811725686834
f_predict,799,,0.09264885190625077,-0.27944629097578355,0.4374742262552255,0.95,0.09682984959819305,0.3935308958942664
f_predict,800,,0.09127952115888356,-0.28019208378300386,0.4346777048289237,0.95,0.09536179425495078,0.3923510446548434
f_predict,801,,0.08999176397834761,-0.2826887885338869,0.43188643242592756,0.95,0.09389020953783134,0.39112145461508063
f_predict,802,,0.08842695038622139,-0.28431751517358805,0.4297780553471156,0.95,0.0924151400400842,0.38993304374130106
f_predict,803,,0.08705237174828313,-0.2859399545966472,0.428091461044821,0.95,0.0909373432978678,0.3886921159347946
f_predict,804,,0.08555430162526154,-0.2834848465944106,0.4284041225974667,0.95,0.08945632134431089,0.3874768950662093
f_predict,805,,0.08435096670920464,-0.2843318849345697,0.42511424307794754,0.95,0.08797208283394356,0.38626960239429564
f_predict,806,,0.08277375814453791,-0.28584037758988623,0.4229589481006589,0.95,0.08648431753110074,0.38504541869963765
f_predict,807,,0.08136609898951802,-0.2873409236442615,0.41935476317179937,0.95,0.08499430177668264,0.38382706841098596
f_predict,808,,0.0796986663093644,-0.28883510014247715,0.41692006922510655,0.95,0.08350050023326613,0.3825950770696143
f_predict,809,,0.07844859996134185,-0.29004032448047756,0.41536780532862966,0.95,0.08200384879252785,0.38133531739088034
f_predict,810,,0.07690384867872152,-0.29183889940509106,0.4138247026720109,0.95,0.08050460002895232,0.38011486931046057
f_predict,811,,0.07520672502873861,-0.2933284020789427,0.41227705605775605,0.95,0.07900231047299988,0.3788557257492334
f_predict,812,,0.07430671970887853,-0.294820647545488,0.41074182916258667,0.95,0.0774966570995966,0.37760007774698934
f_predict,813,,0.07311445090745615,-0.2952978375117652,0.40917578915015373,0.95,0.07598863335537907,0.3763514283058534
f_predict,814,,0.07171465103480786,-0.29780522499716905,0.4071622098277543,0.95,0.07447791995796699,0.37509749544995435
f_predict,815,,0.07065012693312397,-0.2923076440660918,0.4122322461012237,0.95,0.07296395257035647,0.37386421755193217
f_predict,816,,0.06934664598067687,-0.293085555678578,0.41090755988312244,0.95,0.07144746894651588,0.37256592743854855
f_predict,817,,0.06748615295732502,-0.2960800340554497,0.4071075475936291,0.95,0.06992834326501926,0.3712902642762364
f_predict,818,,-0.1898398088854371,-0.527135125773545,0.12783376977149602,0.95,-0.19062842135344357,0.13469384775453558
f_predict,819,,-0.19131625703331215,-0.5286385484160009,0.12573045299516128,0.95,-0.19203772371041558,0.13330833158339445
f_predict,820,,-0.19227840100736213,-0.5290497894599804,0.1264572071803845,0.95,-0.19344340398083265,0.13191996469007267
f_predict,821,,-0.19338548540207673,-0.5298320597740191,0.12559849933768796,0.95,-0.19484463787477926,0.130553020693907
f_predict,822,,-0.19486779706549195,-0.5335161195273853,0.12216368090006291,0.95,-0.1962415704898407,0.12917087351928583
f_predict,823,,-0.19598909680196386,-0.5360070390738777,0.12019365748222532,0.95,-0.1976341205539634,0.12780127459288226
f_predict,824,,-0.19760182869916137,-0.5441507487505641,0.11141207798312479,0.95,-0.19902230767404439,0.12643522625886755
f_predict,825,,-0.19866119580743535,-0.5423290353377548,0.11362177943283276,0.95,-0.2004062942841866,0.12505963372437093
f_predict,826,,-0.20011251783512626,-0.5434164161249709,0.11248502328872924,0.95,-0.20178581161363296,0.12368486375582433
f_predict,827,,-0.2012989341677106,-0.5458894485237011,0.10991851921482997,0.95,-0.20316071599592198,0.12234230396359201
f_predict,828,,-0.20254580501202535,-0.5476848655007323,0.10769250606710404,0.95,-0.2045316269588669,0.12098462684456368
f_predict,829,,-0.20453685377474556,-0.5495957612010568,0.10519930438160376,0.95,-0.20589754059996612,0.11964728835024016
f_predict,830,,-0.2063346058888334,-0.5513550889571165,0.10303520392140744,0.95,-0.20725902404263793,0.11828846580488382
f_predict,831,,-0.20788623901074177,-0.5529757885802692,0.10147810981399415,0.95,-0.20861574760900642,0.11693686975855525
f_predict,832,,-0.20945832385544982,-0.5558157122991989,0.09875960605680735,0.95,-0.20996778605276953,0.11557048891196238
f_predict,833,,-0.21051619408793232,-0.5573545628973148,0.09771260068144602,0.95,-0.2113156975579919,0.11426272150199364
f_predict,834,,-0.2121694876294357,-0.5599801369682952,0.09372779390874121,0.95,-0.21265832456084188,0.11290017537547614
f_predict,835,,-0.21338357368534192,-0.5624385956345942,0.0926123959665916,0.95,-0.2139964062566855,0.1115825733437487
f_predict,836,,-0.21453756117193915,-0.5517053413337157,0.1048461017868104,0.95,-0.21532977395259348,0.11023156871506734
f_predict,837,,-0.2155890282777905,-0.5525355537618334,0.10374904182132731,0.95,-0.21665813832079917,0.10891001613449763
f_predict,838,,-0.2168843079682152,-0.5533252312163547,0.10268874865544032,0.95,-0.21798153730234002,0.10757895919961041
f_predict,839,,-0.21828503168505406,-0.5540961865940105,0.10161582765459493,0.95,-0.21930000555219023,0.10625536043652019
f_predict,840,,-0.21948772793327603,-0.5552221573938643,0.10053324073306398,0.95,-0.22061388302524285,0.10493406868793145
f_predict,841,,-0.3421738059341586,-0.6890382226371806,0.02147847600347382,0.95,-0.3414569948634625,-0.03490626161870556
f_predict,842,,-0.3422956141025304,-0.6894453917932294,0.022444551820170775,0.95,-0.3416802536853055,-0.03538172904443716
f_predict,843,,-0.342681728708343,-0.6886700101669145,0.02344291748613078,0.95,-0.34189490103134534,-0.03586062232939969
