lower_bound,percentile,power_density_nW,upper_bound
405.80052557150543,1,0.7167760902209894,407.31695402655265
387.27718904644325,20,0.7167760902209894,421.37684349146883
371.9639355639366,30,0.7167760902209894,428.46488290437605
355.4808396939656,40,0.7167760902209894,435.44630867500916
177.85103036741202,50,0.7167760902209894,443.603485580805
3.627384596549476,60,0.7167760902209894,454.02421990917964
3.309945893453301,70,0.7167760902209894,464.9892047000266
3.1845715949615347,80,0.7167760902209894,475.48758561344323
3.092586605176473,90,0.7167760902209894,491.1783082018547
5.654027394206593,100,1.1960507914349403,930.7652425964267
741.8231196671875,10,1.1960507914349403,761.7882718400868
751.6229859746095,1,1.1960507914349403,753.8811114477459
730.68775029251,20,1.1960507914349403,770.3549784866478
716.1834108694687,30,1.1960507914349403,778.7317865925702
695.4522205352432,40,1.1960507914349403,788.5487248586049
443.0863896279667,50,1.1960507914349403,798.6437451407927
6.825968377602863,60,1.1960507914349403,807.1606206521158
6.614332976885715,70,1.1960507914349403,815.9847474347588
6.441586301896222,80,1.1960507914349403,828.3272069357132
6.2946660400372245,90,1.1960507914349403,851.646758072584
9.19411610243861,100,1.9397606623469608,1419.848678993786
1178.2913646409793,10,1.9397606623469608,1202.138120499431
1189.6218310270085,1,1.9397606623469608,1191.7653375524606
1163.2406263274436,20,1.9397606623469608,1213.4843826219344
1140.0075790581827,30,1.9397606623469608,1223.3324562074174
1106.024919112428,40,1.9397606623469608,1235.4714632926407
777.7240739463687,50,1.9397606623469608,1247.4854164301144
10.48551766226551,60,1.9397606623469608,1258.9955696620787
10.169962974330783,70,1.9397606623469608,1274.5485863073527
9.901986374029171,80,1.9397606623469608,1291.0651605771047
9.746874225603609,90,1.9397606623469608,1319.3249907333995
8.904280548751187,100,3.145912743951723,934.184723132983
774.2054480793593,10,3.145912743951723,785.4801557946198
780.0720103197036,1,3.145912743951723,780.6682182684883
763.913670972325,20,3.145912743951723,791.4628092710527
753.7536926526378,30,3.145912743951723,797.9919244617835
737.3251251346028,40,3.145912743951723,806.3356981665361
500.873210724741,50,3.145912743951723,813.8566349525016
10.013880986404423,60,3.145912743951723,822.1882312632476
9.830220198510482,70,3.145912743951723,831.3154963434317
9.715689411524263,80,3.145912743951723,841.7697125032618
9.492855217086968,90,3.145912743951723,860.528177044156
8.569995346392918,100,3.146126245437886,698.8331571023576
501.91502974030965,10,3.146126245437886,523.5785507898559
513.4383632929216,1,3.146126245437886,515.8670139872859
491.5246104436811,20,3.146126245437886,531.5634755335618
476.6571400400399,30,3.146126245437886,539.7920685633658
456.1190547607199,40,3.146126245437886,549.2516451853257
270.2285350268756,50,3.146126245437886,557.3235133810617
9.962930332489158,60,3.146126245437886,564.6137842589811
9.716575127364203,70,3.146126245437886,574.9577134172657
9.522624688111279,80,3.146126245437886,587.1245545041622
9.196448018366072,90,3.146126245437886,609.2853084997465
