experiment_time_s,deactivation_time_s,point_idx,mean_mcherry_intensity,region,rel_point_idx
3802.8,66,21,700.8453682,activated,10
3803.8,67,21,700.3107092,activated,10
3804.8,68,21,695.6755596,activated,10
3805.8,69,21,692.9385665,activated,10
3906,0,22,459.5020521,dark,11
3907,1,22,454.8419847,dark,11
3908,2,22,445.9297957,dark,11
3909,3,22,438.7519381,dark,11
3910,4,22,431.2420336,dark,11
3911,5,22,428.9312416,dark,11
3912,6,22,420.554861,dark,11
3913,7,22,417.4576739,dark,11
3914,8,22,412.3326475,dark,11
3915,9,22,414.2393642,dark,11
3916,10,22,408.5023746,dark,11
3917,11,22,399.5669288,dark,11
3918,12,22,406.6483556,dark,11
3919,13,22,400.6810664,dark,11
3920,14,22,402.763116,dark,11
3921,15,22,400.9167492,dark,11
3922,16,22,397.9840505,dark,11
3923,17,22,397.4623453,dark,11
3924,18,22,398.106174,dark,11
3925,19,22,398.1773126,dark,11
3926,20,22,395.9592477,dark,11
3927,21,22,394.2634886,dark,11
3928,22,22,389.0326219,dark,11
3929,23,22,396.7105295,dark,11
3930,24,22,384.7476226,dark,11
3931,25,22,390.5579642,dark,11
3932,26,22,389.9365247,dark,11
3933,27,22,391.3379862,dark,11
3934,28,22,389.6824456,dark,11
3935,29,22,390.8984529,dark,11
3936,30,22,391.6226629,dark,11
3937,31,22,390.0099879,dark,11
3938,32,22,389.7599573,dark,11
3939,33,22,393.4937103,dark,11
3940,34,22,387.5368206,dark,11
3941,35,22,392.7990969,dark,11
3942,36,22,384.4324929,dark,11
3943,37,22,387.9909353,dark,11
3944,38,22,388.0334894,dark,11
3945,39,22,387.1247484,dark,11
3946,40,22,382.7192272,dark,11
3947,41,22,384.7450867,dark,11
3948,42,22,386.9906795,dark,11
3949,43,22,386.2231145,dark,11
3950,44,22,387.412962,dark,11
3951,45,22,388.7245326,dark,11
3952,46,22,385.9627512,dark,11
3953,47,22,387.1309658,dark,11
3954,48,22,388.7705569,dark,11
3955,49,22,386.1433561,dark,11
3956,50,22,383.495501,dark,11
3957,51,22,394.1248929,dark,11
3958,52,22,384.9368361,dark,11
3959,53,22,382.4739459,dark,11
3960,54,22,382.594223,dark,11
3961,55,22,384.9353791,dark,11
3962,56,22,378.1500517,dark,11
3963,57,22,383.8464892,dark,11
3964,58,22,388.1658121,dark,11
3965,59,22,386.3500428,dark,11
3966,60,22,386.2136382,dark,11
3967,61,22,380.7168025,dark,11
3968,62,22,384.9504277,dark,11
3969,63,22,384.1943187,dark,11
3970,64,22,384.2565372,dark,11
3971,65,22,384.6452302,dark,11
3972,66,22,384.5094373,dark,11
3973,67,22,382.4864697,dark,11
3974,68,22,382.1221235,dark,11
3975,69,22,384.054355,dark,11
3906,0,22,1208.161866,activated,11
3907,1,22,1165.191895,activated,11
3908,2,22,1116.647313,activated,11
3909,3,22,1072.07016,activated,11
3910,4,22,1034.233483,activated,11
3911,5,22,1001.508364,activated,11
3912,6,22,957.461898,activated,11
3913,7,22,942.2279908,activated,11
3914,8,22,904.3597004,activated,11
3915,9,22,898.4373501,activated,11
3916,10,22,874.1249978,activated,11
3917,11,22,845.4539147,activated,11
3918,12,22,839.628194,activated,11
3919,13,22,825.9257526,activated,11
3920,14,22,827.4550004,activated,11
3921,15,22,809.1925218,activated,11
3922,16,22,800.8715998,activated,11
3923,17,22,793.3920864,activated,11
3924,18,22,788.3917148,activated,11
3925,19,22,787.5801144,activated,11
3926,20,22,778.8091155,activated,11
3927,21,22,773.7696287,activated,11
3928,22,22,764.6594711,activated,11
3929,23,22,769.288536,activated,11
3930,24,22,757.1529132,activated,11
3931,25,22,759.3185067,activated,11
3932,26,22,756.2684123,activated,11
3933,27,22,758.0401138,activated,11
3934,28,22,747.1827387,activated,11
3935,29,22,752.5639736,activated,11
3936,30,22,748.152141,activated,11
3937,31,22,743.9308619,activated,11
3938,32,22,750.1237089,activated,11
3939,33,22,748.0535141,activated,11
3940,34,22,738.9568438,activated,11
3941,35,22,745.4021076,activated,11
3942,36,22,739.9520655,activated,11
3943,37,22,738.3009086,activated,11
3944,38,22,739.2566493,activated,11
3945,39,22,741.2292101,activated,11
3946,40,22,730.105658,activated,11
3947,41,22,733.0023747,activated,11
3948,42,22,728.4418382,activated,11
3949,43,22,733.1368421,activated,11
3950,44,22,732.0518013,activated,11
3951,45,22,729.4860278,activated,11
3952,46,22,727.5493889,activated,11
3953,47,22,729.2575319,activated,11
3954,48,22,728.472163,activated,11
3955,49,22,728.2707115,activated,11
3956,50,22,722.5686301,activated,11
3957,51,22,733.4970128,activated,11
3958,52,22,727.0924028,activated,11
3959,53,22,717.5815369,activated,11
3960,54,22,721.5080559,activated,11
3961,55,22,721.853009,activated,11
3962,56,22,717.3671379,activated,11
3963,57,22,719.025651,activated,11
3964,58,22,723.7013383,activated,11
3965,59,22,720.8708683,activated,11
3966,60,22,723.0969954,activated,11
3967,61,22,713.6587279,activated,11
3968,62,22,715.4228293,activated,11
3969,63,22,715.3916277,activated,11
3970,64,22,713.0342962,activated,11
3971,65,22,713.1213516,activated,11
3972,66,22,715.0689581,activated,11
3973,67,22,707.0496995,activated,11
3974,68,22,711.3681714,activated,11
3975,69,22,709.0114843,activated,11
4140,0,23,479.6821453,dark,12
4141,1,23,471.6782858,dark,12
4142,2,23,468.6476326,dark,12
4143,3,23,458.1267393,dark,12
4144,4,23,453.4599428,dark,12
4145,5,23,448.1566139,dark,12
4146,6,23,442.4818761,dark,12
4147,7,23,444.3482076,dark,12
4148,8,23,437.1677363,dark,12
4149,9,23,427.8164477,dark,12
4150,10,23,430.8322637,dark,12
4151,11,23,429.8759524,dark,12
4152,12,23,428.9923589,dark,12
4153,13,23,425.1784693,dark,12
4154,14,23,422.6914436,dark,12
4155,15,23,419.4050429,dark,12
4156,16,23,417.108532,dark,12
4157,17,23,412.0306087,dark,12
4158,18,23,416.1210224,dark,12
4159,19,23,417.9033578,dark,12
4160,20,23,419.1858546,dark,12
4161,21,23,416.7464992,dark,12
4162,22,23,416.2105573,dark,12
4163,23,23,412.4922978,dark,12
4164,24,23,412.7772526,dark,12
4165,25,23,415.0028028,dark,12
4166,26,23,415.0071628,dark,12
4167,27,23,412.4725556,dark,12
4168,28,23,413.0089646,dark,12
4169,29,23,413.4089357,dark,12
4170,30,23,413.0591376,dark,12
4171,31,23,414.9612608,dark,12
4172,32,23,409.7055912,dark,12
4173,33,23,415.1817059,dark,12
4174,34,23,412.8689786,dark,12
4175,35,23,414.2072985,dark,12
4176,36,23,412.4522684,dark,12
4177,37,23,411.1362934,dark,12
4178,38,23,412.596581,dark,12
4179,39,23,410.0520526,dark,12
4180,40,23,414.0343903,dark,12
4181,41,23,408.324606,dark,12
4182,42,23,412.4828771,dark,12
4183,43,23,415.1948971,dark,12
4184,44,23,411.423328,dark,12
4185,45,23,409.6962484,dark,12
4186,46,23,412.7683435,dark,12
4187,47,23,415.9023568,dark,12
4188,48,23,410.1207443,dark,12
4189,49,23,416.4044534,dark,12
4190,50,23,413.0127573,dark,12
4191,51,23,411.5873828,dark,12
4192,52,23,416.190893,dark,12
4193,53,23,413.233525,dark,12
4194,54,23,409.7974619,dark,12
4195,55,23,414.9764206,dark,12
4196,56,23,410.1400416,dark,12
4197,57,23,415.0822943,dark,12
4198,58,23,410.0055389,dark,12
4199,59,23,411.9035136,dark,12
4200,60,23,414.8341323,dark,12
4201,61,23,415.0308868,dark,12
4202,62,23,412.5504677,dark,12
4203,63,23,415.8172819,dark,12
4204,64,23,412.6059571,dark,12
4205,65,23,415.6694102,dark,12
4206,66,23,414.2744108,dark,12
4207,67,23,411.7483455,dark,12
4208,68,23,413.2023935,dark,12
4209,69,23,416.0555006,dark,12
4140,0,23,1324.192203,activated,12
4141,1,23,1279.38624,activated,12
4142,2,23,1233.280355,activated,12
4143,3,23,1181.086382,activated,12
4144,4,23,1144.342381,activated,12
4145,5,23,1089.994461,activated,12
4146,6,23,1061.53193,activated,12
4147,7,23,1040.706482,activated,12
4148,8,23,1013.914535,activated,12
4149,9,23,979.519964,activated,12
4150,10,23,971.4239905,activated,12
4151,11,23,954.8089587,activated,12
4152,12,23,939.7798589,activated,12
4153,13,23,924.5532615,activated,12
4154,14,23,910.9027898,activated,12
4155,15,23,901.692037,activated,12
4156,16,23,887.9523035,activated,12
4157,17,23,879.9499695,activated,12
4158,18,23,876.1428281,activated,12
4159,19,23,873.822957,activated,12
4160,20,23,872.7574999,activated,12
4161,21,23,862.1605249,activated,12
4162,22,23,857.7627195,activated,12
4163,23,23,852.6884838,activated,12
4164,24,23,849.3994833,activated,12
4165,25,23,849.1407205,activated,12
4166,26,23,845.7906465,activated,12
4167,27,23,844.0405609,activated,12
4168,28,23,841.8545185,activated,12
4169,29,23,842.5706564,activated,12
4170,30,23,842.6078207,activated,12
4171,31,23,840.4130055,activated,12
4172,32,23,835.1907568,activated,12
4173,33,23,835.4878393,activated,12
4174,34,23,831.1785932,activated,12
4175,35,23,832.7536621,activated,12
4176,36,23,829.2514181,activated,12
4177,37,23,830.695451,activated,12
4178,38,23,829.7886318,activated,12
4179,39,23,827.5308271,activated,12
4180,40,23,827.2360206,activated,12
4181,41,23,824.5881615,activated,12
4182,42,23,826.4668041,activated,12
4183,43,23,826.4197753,activated,12
4184,44,23,825.3763637,activated,12
4185,45,23,823.0145034,activated,12
4186,46,23,822.8700148,activated,12
4187,47,23,822.2494208,activated,12
4188,48,23,822.0240079,activated,12
4189,49,23,825.9823555,activated,12
4190,50,23,822.5039626,activated,12
4191,51,23,819.0681859,activated,12
4192,52,23,825.8035243,activated,12
4193,53,23,821.3376608,activated,12
4194,54,23,816.9795222,activated,12
4195,55,23,822.8340349,activated,12
4196,56,23,820.1113885,activated,12
4197,57,23,821.2941737,activated,12
4198,58,23,821.9551427,activated,12
4199,59,23,821.2282695,activated,12
4200,60,23,821.0656719,activated,12
4201,61,23,820.6654455,activated,12
4202,62,23,820.4733126,activated,12
4203,63,23,821.4289837,activated,12
4204,64,23,818.8689988,activated,12
4205,65,23,819.106645,activated,12
4206,66,23,819.6660203,activated,12
4207,67,23,818.370848,activated,12
4208,68,23,818.9747554,activated,12
4209,69,23,819.8738932,activated,12
4482,0,24,732.3818639,dark,13
4483,1,24,724.3334594,dark,13
4484,2,24,710.0515744,dark,13
4485,3,24,707.2781257,dark,13
4486,4,24,680.3529013,dark,13
4487,5,24,675.707849,dark,13
4488,6,24,670.6488672,dark,13
4489,7,24,665.6286579,dark,13
4490,8,24,652.6499794,dark,13
4491,9,24,652.9784337,dark,13
4492,10,24,637.4103038,dark,13
4493,11,24,627.2889588,dark,13
4494,12,24,634.9029574,dark,13
4495,13,24,634.126628,dark,13
4496,14,24,623.5824445,dark,13
4497,15,24,623.7038116,dark,13
4498,16,24,628.9124226,dark,13
4499,17,24,620.4144746,dark,13
4500,18,24,625.4490096,dark,13
4501,19,24,618.0918039,dark,13
4502,20,24,614.5699429,dark,13
4503,21,24,616.1723076,dark,13
4504,22,24,614.3570054,dark,13
4505,23,24,610.1102448,dark,13
4506,24,24,608.7775529,dark,13
4507,25,24,610.6131199,dark,13
4508,26,24,612.7276468,dark,13
4509,27,24,612.5086031,dark,13
4510,28,24,606.8583123,dark,13
4511,29,24,619.4477194,dark,13
4482,0,24,1790.433942,activated,13
4483,1,24,1737.267048,activated,13
4484,2,24,1671.663291,activated,13
4485,3,24,1607.584655,activated,13
4486,4,24,1537.04412,activated,13
4487,5,24,1475.250843,activated,13
4488,6,24,1427.944622,activated,13
4489,7,24,1387.084472,activated,13
4490,8,24,1344.49346,activated,13
4491,9,24,1307.554138,activated,13
4492,10,24,1279.518785,activated,13
4493,11,24,1244.24574,activated,13
4494,12,24,1235.220617,activated,13
4495,13,24,1217.170848,activated,13
4496,14,24,1195.460986,activated,13
4497,15,24,1180.591854,activated,13
4498,16,24,1170.624252,activated,13
4499,17,24,1154.46494,activated,13
4500,18,24,1149.918153,activated,13
4501,19,24,1140.491799,activated,13
4502,20,24,1129.136192,activated,13
4503,21,24,1125.691096,activated,13
4504,22,24,1118.774784,activated,13
4505,23,24,1110.676436,activated,13
4506,24,24,1105.416025,activated,13
4507,25,24,1101.835962,activated,13
4508,26,24,1098.15977,activated,13
4509,27,24,1098.846564,activated,13
4510,28,24,1090.752338,activated,13
4511,29,24,1108.439765,activated,13
4662,0,25,811.4584191,dark,14
4663,1,25,781.6861493,dark,14
4664,2,25,782.2019709,dark,14
4665,3,25,768.4630571,dark,14
4666,4,25,738.6827236,dark,14
4667,5,25,737.7382576,dark,14
4668,6,25,738.7995751,dark,14
4669,7,25,718.3610428,dark,14
4670,8,25,717.7929907,dark,14
4671,9,25,718.468051,dark,14
4672,10,25,694.4163988,dark,14
4673,11,25,711.626945,dark,14
4674,12,25,698.211525,dark,14
4675,13,25,688.0710496,dark,14
4676,14,25,690.7231645,dark,14
4677,15,25,692.1765563,dark,14
4678,16,25,684.7188157,dark,14
4679,17,25,679.2329355,dark,14
4680,18,25,680.8176601,dark,14
4681,19,25,678.1988789,dark,14
4682,20,25,680.2950984,dark,14
4683,21,25,677.2919174,dark,14
4684,22,25,672.7027884,dark,14
4685,23,25,664.4853908,dark,14
4686,24,25,673.8264023,dark,14
4687,25,25,682.8023557,dark,14
4688,26,25,672.8297723,dark,14
4689,27,25,667.7186822,dark,14
4690,28,25,665.5946568,dark,14
4691,29,25,669.1963652,dark,14
4692,30,25,678.3843219,dark,14
4693,31,25,666.2631772,dark,14
4694,32,25,665.8874862,dark,14
4695,33,25,668.5370096,dark,14
4696,34,25,668.5276113,dark,14
4697,35,25,667.738658,dark,14
4698,36,25,663.9619504,dark,14
4699,37,25,663.7207399,dark,14
4700,38,25,671.7546408,dark,14
4701,39,25,669.4780278,dark,14
4702,40,25,659.1521538,dark,14
4703,41,25,664.61213,dark,14
4704,42,25,664.0406967,dark,14
4705,43,25,664.2745443,dark,14
4706,44,25,664.056357,dark,14
4707,45,25,667.519225,dark,14
4708,46,25,655.8420737,dark,14
4709,47,25,660.5697094,dark,14
4710,48,25,652.7783537,dark,14
4711,49,25,654.068536,dark,14
4712,50,25,664.7778865,dark,14
4713,51,25,665.6268672,dark,14
4714,52,25,656.9872427,dark,14
4715,53,25,666.1900255,dark,14
4716,54,25,666.9003993,dark,14
4717,55,25,663.7743385,dark,14
4718,56,25,661.4908074,dark,14
4719,57,25,657.8935813,dark,14
4720,58,25,662.5266102,dark,14
4721,59,25,655.8012768,dark,14
4662,0,25,1900.027178,activated,14
4663,1,25,1821.617267,activated,14
4664,2,25,1756.453891,activated,14
4665,3,25,1686.055987,activated,14
4666,4,25,1601.041612,activated,14
4667,5,25,1543.456121,activated,14
4668,6,25,1495.247209,activated,14
4669,7,25,1446.789816,activated,14
4670,8,25,1412.419746,activated,14
4671,9,25,1377.61761,activated,14
4672,10,25,1325.360972,activated,14
4673,11,25,1316.350811,activated,14
4674,12,25,1288.593131,activated,14
4675,13,25,1265.53571,activated,14
4676,14,25,1249.203292,activated,14
4677,15,25,1235.914698,activated,14
4678,16,25,1214.50708,activated,14
4679,17,25,1203.982152,activated,14
4680,18,25,1198.389822,activated,14
4681,19,25,1191.198862,activated,14
4682,20,25,1180.946689,activated,14
4683,21,25,1175.679426,activated,14
4684,22,25,1166.959573,activated,14
4685,23,25,1155.230406,activated,14
4686,24,25,1156.815049,activated,14
4687,25,25,1153.897831,activated,14
4688,26,25,1148.679107,activated,14
4689,27,25,1142.485505,activated,14
4690,28,25,1136.175133,activated,14
4691,29,25,1136.812953,activated,14
4692,30,25,1136.295132,activated,14
4693,31,25,1128.564351,activated,14
4694,32,25,1127.167719,activated,14
4695,33,25,1127.287177,activated,14
4696,34,25,1120.065962,activated,14
4697,35,25,1118.716631,activated,14
4698,36,25,1116.231143,activated,14
4699,37,25,1115.773838,activated,14
4700,38,25,1114.513072,activated,14
4701,39,25,1114.958034,activated,14
4702,40,25,1100.315395,activated,14
4703,41,25,1103.941133,activated,14
4704,42,25,1105.610439,activated,14
4705,43,25,1102.466032,activated,14
4706,44,25,1097.892867,activated,14
4707,45,25,1105.772985,activated,14
4708,46,25,1096.524243,activated,14
4709,47,25,1097.333446,activated,14
4710,48,25,1089.524104,activated,14
4711,49,25,1091.257723,activated,14
4712,50,25,1091.876558,activated,14
4713,51,25,1096.515255,activated,14
4714,52,25,1089.482266,activated,14
4715,53,25,1092.62539,activated,14
4716,54,25,1091.390008,activated,14
4717,55,25,1089.274242,activated,14
4718,56,25,1089.516736,activated,14
4719,57,25,1087.154713,activated,14
4720,58,25,1087.465933,activated,14
4721,59,25,1080.530485,activated,14
4834.8,0,26,872.989089,dark,15
4835.8,1,26,847.7440746,dark,15
4836.8,2,26,825.5260986,dark,15
4837.8,3,26,827.8985419,dark,15
4838.8,4,26,805.3245949,dark,15
4839.8,5,26,787.9125338,dark,15
4840.8,6,26,767.167714,dark,15
4841.8,7,26,759.0173731,dark,15
4842.8,8,26,752.9716491,dark,15
4843.8,9,26,743.1231134,dark,15
4844.8,10,26,736.2914725,dark,15
4845.8,11,26,733.8922688,dark,15
4846.8,12,26,724.0834844,dark,15
4847.8,13,26,715.9412851,dark,15
4848.8,14,26,708.332247,dark,15
4849.8,15,26,703.0698262,dark,15
4850.8,16,26,702.4401673,dark,15
4851.8,17,26,696.8477905,dark,15
4852.8,18,26,688.9693023,dark,15
4853.8,19,26,692.4646698,dark,15
4854.8,20,26,691.7301939,dark,15
4855.8,21,26,692.1506078,dark,15
4856.8,22,26,687.0240577,dark,15
4857.8,23,26,689.1982894,dark,15
4858.8,24,26,689.1430558,dark,15
4859.8,25,26,682.4127729,dark,15
4860.8,26,26,678.6238975,dark,15
4861.8,27,26,682.9088412,dark,15
4862.8,28,26,677.4734454,dark,15
4863.8,29,26,677.8171929,dark,15
4864.8,30,26,679.0058392,dark,15
4865.8,31,26,670.6208277,dark,15
4866.8,32,26,668.1797484,dark,15
4867.8,33,26,668.2945311,dark,15
4868.8,34,26,664.4816982,dark,15
4869.8,35,26,663.3788497,dark,15
4870.8,36,26,663.4086799,dark,15
4871.8,37,26,658.6388682,dark,15
4872.8,38,26,655.337152,dark,15
4873.8,39,26,661.3210357,dark,15
4874.8,40,26,655.8789443,dark,15
4875.8,41,26,651.069081,dark,15
4876.8,42,26,663.8516611,dark,15
4877.8,43,26,660.4859135,dark,15
4878.8,44,26,663.3051085,dark,15
4879.8,45,26,660.5007396,dark,15
4880.8,46,26,654.368606,dark,15
4881.8,47,26,657.3284321,dark,15
4882.8,48,26,664.4382765,dark,15
4883.8,49,26,659.821019,dark,15
4884.8,50,26,657.6546397,dark,15
4885.8,51,26,658.9311526,dark,15
4886.8,52,26,658.9940273,dark,15
4887.8,53,26,656.1040941,dark,15
4888.8,54,26,666.2323794,dark,15
4889.8,55,26,659.2996697,dark,15
4890.8,56,26,659.2602965,dark,15
4891.8,57,26,651.8450211,dark,15
4892.8,58,26,649.0418534,dark,15
4893.8,59,26,654.9793903,dark,15
4834.8,0,26,2089.564984,activated,15
4835.8,1,26,2016.154347,activated,15
4836.8,2,26,1937.828583,activated,15
4837.8,3,26,1867.651139,activated,15
4838.8,4,26,1791.846785,activated,15
4839.8,5,26,1735.368032,activated,15
4840.8,6,26,1667.046878,activated,15
4841.8,7,26,1613.350422,activated,15
4842.8,8,26,1582.442099,activated,15
4843.8,9,26,1536.662101,activated,15
4844.8,10,26,1507.973362,activated,15
4845.8,11,26,1478.201928,activated,15
4846.8,12,26,1449.796278,activated,15
4847.8,13,26,1425.937527,activated,15
4848.8,14,26,1405.559782,activated,15
4849.8,15,26,1380.227561,activated,15
4850.8,16,26,1367.645409,activated,15
4851.8,17,26,1350.366012,activated,15
4852.8,18,26,1332.116132,activated,15
4853.8,19,26,1326.696241,activated,15
4854.8,20,26,1321.05802,activated,15
4855.8,21,26,1308.767184,activated,15
4856.8,22,26,1302.157761,activated,15
4857.8,23,26,1295.721526,activated,15
4858.8,24,26,1290.447412,activated,15
4859.8,25,26,1279.412558,activated,15
4860.8,26,26,1278.915284,activated,15
4861.8,27,26,1273.868244,activated,15
4862.8,28,26,1266.588632,activated,15
4863.8,29,26,1263.647075,activated,15
4864.8,30,26,1260.970111,activated,15
4865.8,31,26,1249.231742,activated,15
4866.8,32,26,1246.187964,activated,15
4867.8,33,26,1242.24747,activated,15
4868.8,34,26,1236.401515,activated,15
4869.8,35,26,1231.586559,activated,15
4870.8,36,26,1228.981589,activated,15
4871.8,37,26,1221.590496,activated,15
4872.8,38,26,1216.881284,activated,15
4873.8,39,26,1220.622725,activated,15
4874.8,40,26,1218.84981,activated,15
4875.8,41,26,1207.293947,activated,15
4876.8,42,26,1218.144779,activated,15
4877.8,43,26,1209.039249,activated,15
4878.8,44,26,1213.356072,activated,15
4879.8,45,26,1207.734171,activated,15
4880.8,46,26,1203.573664,activated,15
4881.8,47,26,1208.75361,activated,15
4882.8,48,26,1206.981072,activated,15
4883.8,49,26,1203.71824,activated,15
4884.8,50,26,1202.625796,activated,15
4885.8,51,26,1199.216025,activated,15
4886.8,52,26,1199.184753,activated,15
4887.8,53,26,1196.117421,activated,15
4888.8,54,26,1200.459094,activated,15
4889.8,55,26,1196.035823,activated,15
4890.8,56,26,1193.597109,activated,15
4891.8,57,26,1189.191767,activated,15
4892.8,58,26,1182.792638,activated,15
4893.8,59,26,1187.011374,activated,15
4982.4,0,27,751.5475203,dark,16
4983.4,1,27,733.0151042,dark,16
4984.4,2,27,706.7498248,dark,16
4985.4,3,27,697.4743018,dark,16
4986.4,4,27,677.4153311,dark,16
4987.4,5,27,671.7285144,dark,16
4988.4,6,27,654.206531,dark,16
4989.4,7,27,640.223248,dark,16
4990.4,8,27,636.7698006,dark,16
4991.4,9,27,630.2227474,dark,16
4992.4,10,27,624.8751293,dark,16
4993.4,11,27,613.5967256,dark,16
4994.4,12,27,601.541492,dark,16
4995.4,13,27,602.6951696,dark,16
4996.4,14,27,603.1499294,dark,16
4997.4,15,27,590.2628102,dark,16
4998.4,16,27,591.0579141,dark,16
4999.4,17,27,585.130265,dark,16
5000.4,18,27,581.3030286,dark,16
5001.4,19,27,579.9356127,dark,16
5002.4,20,27,582.2383521,dark,16
5003.4,21,27,577.7192606,dark,16
5004.4,22,27,571.0832953,dark,16
5005.4,23,27,576.7939695,dark,16
5006.4,24,27,565.6345972,dark,16
5007.4,25,27,566.5466638,dark,16
5008.4,26,27,560.0083529,dark,16
5009.4,27,27,564.2435685,dark,16
5010.4,28,27,563.959003,dark,16
5011.4,29,27,558.2232924,dark,16
5012.4,30,27,556.97473,dark,16
5013.4,31,27,554.6724911,dark,16
5014.4,32,27,549.3628669,dark,16
5015.4,33,27,543.8901,dark,16
5016.4,34,27,545.9482922,dark,16
5017.4,35,27,551.9410515,dark,16
5018.4,36,27,546.6849036,dark,16
5019.4,37,27,544.3789498,dark,16
5020.4,38,27,541.2309113,dark,16
5021.4,39,27,542.8622496,dark,16
5022.4,40,27,540.4708761,dark,16
5023.4,41,27,538.6346862,dark,16
5024.4,42,27,541.63512,dark,16
5025.4,43,27,540.8796561,dark,16
5026.4,44,27,541.6577095,dark,16
5027.4,45,27,531.5233736,dark,16
5028.4,46,27,530.4493988,dark,16
5029.4,47,27,535.4257527,dark,16
5030.4,48,27,547.1162398,dark,16
5031.4,49,27,531.6163788,dark,16
5032.4,50,27,536.1382954,dark,16
5033.4,51,27,537.060817,dark,16
5034.4,52,27,528.0432548,dark,16
5035.4,53,27,537.7562091,dark,16
5036.4,54,27,538.3294776,dark,16
5037.4,55,27,530.2472834,dark,16
5038.4,56,27,530.3844109,dark,16
5039.4,57,27,524.9320869,dark,16
5040.4,58,27,521.2885028,dark,16
5041.4,59,27,524.8836713,dark,16
4982.4,0,27,1832.375272,activated,16
4983.4,1,27,1751.048393,activated,16
4984.4,2,27,1667.338369,activated,16
4985.4,3,27,1610.579876,activated,16
4986.4,4,27,1533.113798,activated,16
4987.4,5,27,1493.60126,activated,16
4988.4,6,27,1432.865538,activated,16
4989.4,7,27,1382.405893,activated,16
4990.4,8,27,1330.068888,activated,16
4991.4,9,27,1300.457694,activated,16
4992.4,10,27,1264.741191,activated,16
4993.4,11,27,1233.680588,activated,16
4994.4,12,27,1201.76092,activated,16
4995.4,13,27,1188.154016,activated,16
4996.4,14,27,1173.948866,activated,16
4997.4,15,27,1149.214382,activated,16
4998.4,16,27,1138.299591,activated,16
4999.4,17,27,1120.926374,activated,16
5000.4,18,27,1113.697332,activated,16
5001.4,19,27,1097.587656,activated,16
5002.4,20,27,1091.707789,activated,16
5003.4,21,27,1081.570308,activated,16
5004.4,22,27,1069.336279,activated,16
5005.4,23,27,1067.413691,activated,16
5006.4,24,27,1053.444759,activated,16
5007.4,25,27,1048.563672,activated,16
5008.4,26,27,1042.750353,activated,16
5009.4,27,27,1038.220745,activated,16
5010.4,28,27,1033.972793,activated,16
5011.4,29,27,1027.694493,activated,16
5012.4,30,27,1020.980974,activated,16
5013.4,31,27,1015.292165,activated,16
5014.4,32,27,1013.594554,activated,16
5015.4,33,27,1007.051668,activated,16
5016.4,34,27,1004.069086,activated,16
5017.4,35,27,1002.596023,activated,16
5018.4,36,27,996.6277934,activated,16
5019.4,37,27,991.2849072,activated,16
5020.4,38,27,986.5114524,activated,16
5021.4,39,27,986.5397045,activated,16
5022.4,40,27,983.7902575,activated,16
5023.4,41,27,979.3948384,activated,16
5024.4,42,27,980.5875925,activated,16
5025.4,43,27,977.3976195,activated,16
5026.4,44,27,977.5646762,activated,16
5027.4,45,27,973.2292914,activated,16
5028.4,46,27,972.1451215,activated,16
5029.4,47,27,972.4904172,activated,16
5030.4,48,27,974.2379946,activated,16
5031.4,49,27,967.6029785,activated,16
5032.4,50,27,967.6715418,activated,16
5033.4,51,27,968.7217755,activated,16
5034.4,52,27,964.1401109,activated,16
5035.4,53,27,966.2898888,activated,16
5036.4,54,27,964.0456818,activated,16
5037.4,55,27,959.5147618,activated,16
5038.4,56,27,957.765878,activated,16
5039.4,57,27,948.6924783,activated,16
5040.4,58,27,947.439777,activated,16
5041.4,59,27,944.2350219,activated,16
5126.4,0,28,937.1716847,dark,17
5127.4,1,28,897.1536331,dark,17
5128.4,2,28,891.648122,dark,17
5129.4,3,28,861.2727869,dark,17
5130.4,4,28,852.8210858,dark,17
5131.4,5,28,836.6682757,dark,17
5132.4,6,28,818.7335194,dark,17
5133.4,7,28,786.9601263,dark,17
5134.4,8,28,772.3550368,dark,17
5135.4,9,28,771.1633874,dark,17
5136.4,10,28,758.2559922,dark,17
5137.4,11,28,740.8427076,dark,17
5138.4,12,28,748.0740971,dark,17
5139.4,13,28,738.5455071,dark,17
5140.4,14,28,726.4357962,dark,17
5141.4,15,28,722.0550334,dark,17
5142.4,16,28,715.017818,dark,17
5143.4,17,28,696.7191382,dark,17
5144.4,18,28,706.9432649,dark,17
5145.4,19,28,707.9249241,dark,17
5146.4,20,28,699.8363679,dark,17
5147.4,21,28,690.7176478,dark,17
5148.4,22,28,687.6174577,dark,17
5149.4,23,28,702.533228,dark,17
5150.4,24,28,690.8785884,dark,17
5151.4,25,28,686.9170272,dark,17
5152.4,26,28,687.3211692,dark,17
5153.4,27,28,674.7926459,dark,17
5154.4,28,28,684.3312683,dark,17
5155.4,29,28,669.3700408,dark,17
5156.4,30,28,684.6170461,dark,17
5157.4,31,28,680.8765974,dark,17
5158.4,32,28,667.5944677,dark,17
5159.4,33,28,669.7456206,dark,17
5160.4,34,28,678.0276724,dark,17
5161.4,35,28,672.6253656,dark,17
5162.4,36,28,667.9398058,dark,17
5163.4,37,28,661.9545429,dark,17
5164.4,38,28,666.224438,dark,17
5165.4,39,28,662.9715824,dark,17
5126.4,0,28,2129.1056,activated,17
5127.4,1,28,2051.796783,activated,17
